DATE,ACTION,PRICE,PROFIT,PROFIT_PERCENT,FEE,STOP_TAKE_CHECK,CHANGED_WAVE,BB_CHECK,SMA160,TOTAL_BALANCE
2021-01-06T09:45:00.000Z,BUY LONG position entered,33858.59,0,,,,,,31913.9765625,1000
2021-01-06T13:30:00.000Z,SELL LONG position closed-2,35632.61,52.39497569154546,5.239497569154547,1,true,false,false,,1051.3949756915454
2021-01-06T19:00:00.000Z,BUY LONG position entered,33986.65,0,,,,,,32711.313375000005,1051.3949756915454
2021-01-07T03:30:00.000Z,SELL LONG position closed-2,35014.56,31.798938979366675,3.0244522481621345,1.0513949756915455,false,false,true,,1082.1425196952207
2021-01-07T06:00:00.000Z,BUY LONG position entered,36131.02,0,,,,,,33584.41206250002,1082.1425196952207
2021-01-07T06:30:00.000Z,SELL LONG position closed-2,36070.01,-1.8272806891861828,-0.1688576740983088,1.0821425196952208,false,false,true,,1079.2330964863393
2021-01-07T17:45:00.000Z,BUY LONG position entered,37275.27,0,,,,,,35181.77806250002,1079.2330964863393
2021-01-07T22:45:00.000Z,SELL LONG position closed-2,38260.83,28.534976958532614,2.6440049931228,1.0792330964863392,false,false,true,,1106.6888403483854
2021-01-08T04:30:00.000Z,BUY LONG position entered,38803.38,0,,,,,,36430.706312499984,1106.6888403483854
2021-01-08T11:45:00.000Z,SELL LONG position closed-2,36689.78,-60.28076762798359,-5.446948178225708,1.1066888403483854,true,true,false,,1045.3013838800534
2021-01-09T01:15:00.000Z,BUY LONG position entered,40734.28,0,,,,,,38721.49706249995,1045.3013838800534
2021-01-09T05:30:00.000Z,SELL LONG position closed-2,39664.39,-27.454946978305,-2.6265101531191895,1.0453013838800536,true,false,false,,1016.8011355178684
2021-01-12T07:00:00.000Z,SELL SHORT position entered,33995.43,0,,,,,,36537.68274999997,1016.8011355178684
2021-01-12T07:45:00.000Z,BUY SHORT position closed-2,34500,-15.091656406412584,-1.4842289095916708,1.0168011355178683,true,false,false,,1000.692677975938
2021-01-14T13:45:00.000Z,BUY LONG position entered,37390,0,,,,,,34970.19149999995,1000.692677975938
2021-01-14T15:15:00.000Z,SELL LONG position closed-2,37756.01,9.795761622518723,0.9788981010965554,1.000692677975938,false,false,true,,1009.4877469204807
2021-01-14T22:00:00.000Z,BUY LONG position entered,38321.68,0,,,,,,35746.82506249996,1009.4877469204807
2021-01-15T00:15:00.000Z,SELL LONG position closed-2,39561.42,32.65781508971409,3.2350878145216964,1.0094877469204808,false,false,true,,1041.1360742632744
2021-01-15T07:15:00.000Z,BUY LONG position entered,38800.01,0,,,,,,37094.50456249998,1041.1360742632744
2021-01-15T15:00:00.000Z,SELL LONG position closed-2,37858.73,-25.257739984668397,-2.4259787561910393,1.0411360742632745,true,true,false,,1014.8371982043427
2021-01-16T07:15:00.000Z,SELL SHORT position entered,36237.85,0,,,,,,38187.95431250005,1014.8371982043427
2021-01-16T09:00:00.000Z,BUY SHORT position closed-2,36755.25,-14.489732871870942,-1.427788900279684,1.0148371982043427,true,false,false,,999.3326281342675
2021-01-16T09:45:00.000Z,SELL SHORT position entered,37159.9,0,,,,,,38097.47187500006,999.3326281342675
2021-01-16T12:30:00.000Z,BUY SHORT position closed-2,36479.96,18.28546974490287,1.8297681102478809,0.9993326281342675,false,false,true,,1016.618765251036
2021-01-16T16:45:00.000Z,SELL SHORT position entered,36662.79,0,,,,,,37716.86593750004,1016.618765251036
2021-01-16T18:00:00.000Z,BUY SHORT position closed-2,37520.15,-23.773648011393263,-2.338501788870952,1.0166187652510361,true,false,false,,991.8284984743918
