DATE,ACTION,PRICE,PROFIT,TOTAL_BALANCE
2024-02-15T03:30:00.000Z,BUY,52304.1,-6.8959992600831495,1046.434441513103
2024-02-15T15:30:00.000Z,SELL,52240.8,0,1046.434441513103
2024-02-15T22:00:00.000Z,BUY,51349.1,17.861625233481078,1064.296066746584
2024-02-16T11:30:00.000Z,SELL,52295,0,1064.296066746584
2024-02-17T13:30:00.000Z,BUY,51419.9,17.809838187397155,1082.1059049339813
2024-02-17T15:30:00.000Z,BUY,51027.1,0,1082.1059049339813
2024-02-17T21:30:00.000Z,SELL,51886.3,18.220619896472293,1100.3265248304535
2024-02-17T22:00:00.000Z,SELL,51838.2,0,1100.3265248304535
2024-02-18T22:15:00.000Z,BUY,52252,-8.783389777709196,1091.5431350527444
2024-02-18T23:15:00.000Z,SELL,52312.9,0,1091.5431350527444
2024-02-20T01:30:00.000Z,BUY,51471.7,17.552192388614916,1109.0953274413594
2024-02-20T12:00:00.000Z,SELL,52325.8,0,1109.0953274413594
2024-02-20T13:45:00.000Z,BUY,52932,-12.84898821413048,1096.2463392272289
2024-02-21T10:45:00.000Z,BUY,51286.5,0,1096.2463392272289
2024-02-21T11:45:00.000Z,SELL,50988.5,-6.369734902746614,1089.8766043244823
2024-02-21T23:45:00.000Z,SELL,51719.1,0,1089.8766043244823
2024-02-22T10:00:00.000Z,BUY,51978.9,-5.474765450355936,1084.4018388741263
2024-02-22T14:15:00.000Z,BUY,51250,0,1084.4018388741263
2024-02-22T21:00:00.000Z,SELL,52024.8,16.39403989774978,1100.795878771876
2024-02-23T23:45:00.000Z,BUY,50885,0,1100.795878771876
2024-02-24T02:00:00.000Z,SELL,50614.8,-5.845240177737205,1094.9506385941388
2024-02-24T18:45:00.000Z,SELL,51597.9,0,1094.9506385941388
2024-02-25T02:30:00.000Z,BUY,51856.5,-5.4877085141147735,1089.462930080024
2024-02-25T21:00:00.000Z,SELL,51777.9,0,1089.462930080024
2024-02-26T09:45:00.000Z,BUY,50987.8,16.62455721565041,1106.0874872956745
2024-02-26T10:30:00.000Z,BUY,51242.5,0,1106.0874872956745
2024-02-26T15:15:00.000Z,SELL,51978.9,15.895454469327928,1121.9829417650024
2024-02-26T16:45:00.000Z,SELL,53340,0,1121.9829417650024
2024-02-26T18:30:00.000Z,BUY,53592.7,-5.315430997075606,1116.6675107679268
2024-02-27T03:00:00.000Z,SELL,56428.8,0,1116.6675107679268
2024-02-27T09:45:00.000Z,BUY,56719.6,-5.754630829138812,1110.9128799387881
2024-02-27T13:15:00.000Z,SELL,57004,0,1110.9128799387881
2024-02-27T15:30:00.000Z,BUY,57275.6,-5.293030983639275,1105.6198489551489
2024-02-28T09:30:00.000Z,SELL,59137.2,0,1105.6198489551489
2024-02-28T11:30:00.000Z,BUY,59430.1,-5.476012624185196,1100.1438363309637
2024-02-28T14:30:00.000Z,SELL,60225.8,0,1100.1438363309637
2024-02-28T15:00:00.000Z,BUY,61025.9,-14.615415377602332,1085.5284209533613
2024-02-28T15:45:00.000Z,SELL,60927.8,0,1085.5284209533613
2024-02-28T16:30:00.000Z,BUY,61478.3,-9.80805799216163,1075.7203629611997
2024-02-28T17:45:00.000Z,SELL,61450.6,0,1075.7203629611997
2024-02-28T18:30:00.000Z,BUY,60332.5,19.572842866089445,1095.293205827289
2024-02-29T00:00:00.000Z,SELL,62487.9,0,1095.293205827289
2024-02-29T01:00:00.000Z,BUY,61455.9,18.08898344181453,1113.3821892691035
2024-02-29T07:15:00.000Z,SELL,63174,0,1113.3821892691035
2024-02-29T13:30:00.000Z,BUY,62283.9,15.68717330972279,1129.0693625788263
2024-02-29T18:30:00.000Z,BUY,61050,0,1129.0693625788263
2024-02-29T20:15:00.000Z,SELL,62019.4,17.92825290882745,1146.9976154876538
2024-03-01T09:45:00.000Z,SELL,62128.2,0,1146.9976154876538
2024-03-01T12:45:00.000Z,BUY,62552.6,-7.835182542113918,1139.1624329455399
2024-03-03T13:00:00.000Z,SELL,62244.1,0,1139.1624329455399
2024-03-03T16:45:00.000Z,BUY,62709.6,-8.519363482420806,1130.643069463119
2024-03-03T17:45:00.000Z,SELL,62720.1,0,1130.643069463119
2024-03-03T22:15:00.000Z,BUY,63081.7,-6.518493017674751,1124.1245764454443
2024-03-03T23:00:00.000Z,SELL,62897.9,0,1124.1245764454443
2024-03-04T00:00:00.000Z,BUY,63178.5,-5.014942568044244,1119.1096338774
2024-03-04T01:15:00.000Z,SELL,63528.7,0,1119.1096338774
2024-03-04T01:30:00.000Z,BUY,63909.3,-6.70457803565546,1112.4050558417446
2024-03-04T09:15:00.000Z,SELL,65142.1,0,1112.4050558417446
2024-03-04T13:15:00.000Z,BUY,65443.2,-5.141761814770289,1107.2632940269743
2024-03-04T16:00:00.000Z,SELL,66505.4,0,1107.2632940269743
2024-03-04T16:15:00.000Z,BUY,66827.9,-5.369374702260257,1101.893919324714
2024-03-04T23:45:00.000Z,SELL,67846,0,1101.893919324714
2024-03-05T00:00:00.000Z,BUY,68296.4,-7.31499309117479,1094.5789262335393
2024-03-05T15:30:00.000Z,SELL,67270.1,0,1094.5789262335393
2024-03-05T16:15:00.000Z,BUY,65480.2,29.12418474278203,1123.7031109763213
2024-03-05T17:45:00.000Z,BUY,65072.4,0,1123.7031109763213
2024-03-05T18:30:00.000Z,SELL,64670.3,-6.943666146070795,1116.7594448302505
2024-03-06T06:30:00.000Z,SELL,65951.1,0,1116.7594448302505
2024-03-06T08:00:00.000Z,BUY,66759.4,-13.68705994678297,1103.0723848834675
2024-03-07T17:45:00.000Z,SELL,67895.9,0,1103.0723848834675
2024-03-08T00:00:00.000Z,BUY,66870,16.66730921383976,1119.7396940973074
2024-03-08T07:30:00.000Z,SELL,67454.1,0,1119.7396940973074
2024-03-08T12:00:00.000Z,BUY,67822,-6.107148912495947,1113.6325451848115
2024-03-08T16:00:00.000Z,SELL,67685.8,0,1113.6325451848115
2024-03-08T16:15:00.000Z,BUY,66481.2,19.81924959045517,1133.4517947752668
2024-03-10T02:45:00.000Z,SELL,69088.6,0,1133.4517947752668
2024-03-10T04:15:00.000Z,BUY,69597.1,-8.342334880765033,1125.1094598945017
2024-03-10T10:45:00.000Z,SELL,69741.4,0,1125.1094598945017
2024-03-10T22:30:00.000Z,BUY,68810.9,15.011375631000151,1140.120835525502
2024-03-10T23:30:00.000Z,BUY,68820.6,0,1140.120835525502
2024-03-11T00:45:00.000Z,SELL,68262.8,-9.240829083968002,1130.8800064415339
2024-03-11T08:45:00.000Z,SELL,71360.7,0,1130.8800064415339
2024-03-11T09:30:00.000Z,BUY,71761.8,-6.356383423701082,1124.5236230178327
2024-03-12T18:00:00.000Z,BUY,71161.2,0,1124.5236230178327
2024-03-12T18:15:00.000Z,SELL,70759.4,-6.349437498644886,1118.1741855191879
2024-03-13T08:00:00.000Z,SELL,72964,0,1118.1741855191879
2024-03-13T08:15:00.000Z,BUY,73307.9,-5.270271673702678,1112.9039138454852
2024-03-13T09:00:00.000Z,SELL,73511.4,0,1112.9039138454852
2024-03-13T14:00:00.000Z,BUY,72240,19.247981075903105,1132.1518949213882
2024-03-14T04:45:00.000Z,SELL,72990.6,0,1132.1518949213882
2024-03-14T06:15:00.000Z,BUY,73437.1,-6.925629068433467,1125.2262658529548
2024-03-14T14:30:00.000Z,BUY,72265.8,0,1125.2262658529548
2024-03-14T14:45:00.000Z,SELL,71869.5,-6.170652911301463,1119.0556129416534
2024-03-14T17:00:00.000Z,BUY,71412,0,1119.0556129416534
2024-03-14T17:30:00.000Z,SELL,70858.9,-8.667306048255686,1110.3883068933976
2024-03-14T20:15:00.000Z,BUY,70191,0,1110.3883068933976
2024-03-14T22:00:00.000Z,SELL,71163.8,15.389234302772442,1125.77754119617
2024-03-15T04:00:00.000Z,BUY,68266,0,1125.77754119617
2024-03-15T04:45:00.000Z,SELL,67038,-20.251000799649848,1105.5265403965202
2024-03-15T09:45:00.000Z,BUY,67594.5,0,1105.5265403965202
2024-03-15T11:30:00.000Z,SELL,66901.8,-11.329298012895523,1094.1972423836246
2024-03-15T19:45:00.000Z,SELL,69628.1,0,1094.1972423836246
2024-03-15T20:15:00.000Z,BUY,67932,26.654008120383466,1120.851250504008
2024-03-16T12:00:00.000Z,BUY,68300.1,0,1120.851250504008
2024-03-16T13:00:00.000Z,SELL,67931,-6.057182882031444,1114.7940676219766
2024-03-16T19:15:00.000Z,BUY,67569.6,0,1114.7940676219766
2024-03-16T20:00:00.000Z,SELL,66969.1,-9.907322784314204,1104.8867448376625
2024-03-17T00:00:00.000Z,BUY,65351,0,1104.8867448376625
2024-03-17T02:30:00.000Z,SELL,66471.9,18.95101149620556,1123.8377563338681
2024-03-17T08:00:00.000Z,BUY,65681.2,0,1123.8377563338681
2024-03-17T09:00:00.000Z,SELL,66559.3,15.024724484887248,1138.8624808187553
2024-03-17T17:00:00.000Z,SELL,68066.6,0,1138.8624808187553
2024-03-17T17:30:00.000Z,BUY,68417.4,-5.8694419623017176,1132.9930388564537
2024-03-17T23:15:00.000Z,SELL,68295.9,0,1132.9930388564537
2024-03-18T01:00:00.000Z,BUY,67360.8,15.512816884097875,1148.5058557405516
2024-03-18T06:00:00.000Z,SELL,68746.5,0,1148.5058557405516
2024-03-18T08:30:00.000Z,BUY,67580.8,19.474639087615483,1167.9804948281671
2024-03-18T15:45:00.000Z,BUY,67387.9,0,1167.9804948281671
2024-03-18T18:45:00.000Z,SELL,67051.2,-5.835751412473761,1162.1447434156935
2024-03-19T02:30:00.000Z,BUY,66209.8,0,1162.1447434156935
2024-03-19T03:15:00.000Z,SELL,65704.5,-8.869257101636816,1153.2754863140567
2024-03-19T07:45:00.000Z,BUY,64223.2,0,1153.2754863140567
2024-03-19T08:30:00.000Z,SELL,63768.6,-8.16339011569602,1145.1120961983606
2024-03-19T17:45:00.000Z,SELL,64968.2,0,1145.1120961983606
2024-03-19T20:15:00.000Z,BUY,63835.7,19.96114174233923,1165.0732379406998
2024-03-19T23:45:00.000Z,BUY,62087.5,0,1165.0732379406998
2024-03-20T00:45:00.000Z,SELL,62960.2,16.376233778954624,1181.4494717196544
2024-03-20T13:00:00.000Z,SELL,64102,0,1181.4494717196544
2024-03-20T16:30:00.000Z,BUY,62675,26.300714426132522,1207.750186145787
2024-03-20T18:30:00.000Z,SELL,64451.1,0,1207.750186145787
2024-03-20T19:00:00.000Z,BUY,65455.4,-18.819593644580426,1188.9305925012065
2024-03-20T19:45:00.000Z,SELL,65684.9,0,1188.9305925012065
2024-03-20T20:15:00.000Z,BUY,66296,-11.061225412195105,1177.8693670890113
2024-03-20T21:00:00.000Z,SELL,67092.2,0,1177.8693670890113
2024-03-20T21:30:00.000Z,BUY,67818,-12.742130778737438,1165.127236310274
2024-03-21T19:15:00.000Z,BUY,65260.5,0,1165.127236310274
2024-03-22T05:00:00.000Z,SELL,66180,16.416277745149007,1181.543514055423
2024-03-22T11:15:00.000Z,BUY,64876.4,0,1181.543514055423
2024-03-22T12:00:00.000Z,SELL,64268,-11.080316940386966,1170.463197115036
2024-03-22T14:15:00.000Z,BUY,63084.8,0,1170.463197115036
2024-03-22T15:00:00.000Z,SELL,62790,-5.469662272203701,1164.9935348428323
2024-03-22T22:45:00.000Z,BUY,63126,0,1164.9935348428323
2024-03-23T01:30:00.000Z,SELL,63968,15.53915274748384,1180.532687590316
2024-03-23T08:00:00.000Z,SELL,64606.5,0,1180.532687590316
2024-03-23T14:45:00.000Z,BUY,65117.5,-9.337329887219576,1171.1953577030965
2024-03-23T15:30:00.000Z,SELL,64865.9,0,1171.1953577030965
