DATE,ACTION,PRICE,PROFIT,PROFIT_PERCENT,TOTAL_BALANCE
2023-10-31T20:15:00.000Z,BUY LONG position entered,0.6089,0,,111.65094940640475
2023-11-06T23:15:00.000Z,SELL LONG position closed-2,0.7297,22.15049217982213,19.839054031860734,133.80144158622687
2023-11-06T23:30:00.000Z,BUY LONG position entered,0.7296,0,,133.80144158622687
2023-11-07T09:45:00.000Z,SELL LONG position closed-2,0.6834,-8.472624179391014,-6.3322368421052655,125.32881740683585
2023-11-07T10:00:00.000Z,SELL SHORT position entered,0.6902,0,,125.32881740683585
2023-11-17T23:45:00.000Z,BUY SHORT position closed-2,0.5981,16.72382509876788,13.343958272964368,142.05264250560373
2023-11-18T00:00:00.000Z,SELL SHORT position entered,0.5964,0,,142.05264250560373
2023-11-19T22:45:00.000Z,BUY SHORT position closed-2,0.6197,-5.549675671328915,-3.90677397719651,136.50296683427482
2023-11-19T23:00:00.000Z,BUY LONG position entered,0.6178,0,,136.50296683427482
2023-11-21T23:45:00.000Z,SELL LONG position closed-2,0.6048,-2.8723511959300327,-2.1042408546455182,133.63061563834478
2023-11-22T00:00:00.000Z,SELL SHORT position entered,0.6059,0,,133.63061563834478
2023-11-22T08:00:00.000Z,BUY SHORT position closed-2,0.5802,5.6681083048447825,4.241624030368039,139.29872394318957
2023-11-22T08:15:00.000Z,SELL SHORT position entered,0.5821,0,,139.29872394318957
2023-11-23T03:30:00.000Z,BUY SHORT position closed-2,0.6038,-5.192891787609039,-3.727881807249623,134.10583215558054
2023-11-23T03:45:00.000Z,BUY LONG position entered,0.6034,0,,134.10583215558054
2023-11-26T20:00:00.000Z,SELL LONG position closed-2,0.6338,6.756409177211876,5.038117335101091,140.86224133279242
2023-11-26T20:15:00.000Z,BUY LONG position entered,0.6299,0,,140.86224133279242
2023-11-27T01:30:00.000Z,SELL LONG position closed-2,0.6118,-4.047637034646044,-2.873471979679315,136.81460429814638
2023-11-27T01:45:00.000Z,SELL SHORT position entered,0.614,0,,136.81460429814638
2023-12-04T17:30:00.000Z,BUY SHORT position closed-2,0.6413,-6.083124914233542,-4.446254071661236,130.73147938391284
2023-12-04T17:45:00.000Z,BUY LONG position entered,0.6398,0,,130.73147938391284
2023-12-04T20:15:00.000Z,SELL LONG position closed-2,0.6067,-6.763382256341853,-5.173491716161303,123.96809712757099
2023-12-04T20:30:00.000Z,BUY LONG position entered,0.6187,0,,123.96809712757099
2024-01-03T21:15:00.000Z,SELL LONG position closed-2,0.532,-17.371963828932284,-14.013253596250202,106.5961332986387
2024-01-03T21:30:00.000Z,SELL SHORT position entered,0.559,0,,106.5961332986387
2024-03-02T12:15:00.000Z,BUY SHORT position closed-2,0.6373,-14.931086292099108,-14.007155635062595,91.6650470065396
2024-03-02T12:30:00.000Z,BUY LONG position entered,0.6333,0,,91.6650470065396
2024-03-06T04:45:00.000Z,SELL LONG position closed-2,0.5978,-5.138337547342735,-5.605558187273011,86.52670945919687
2024-03-06T05:00:00.000Z,SELL SHORT position entered,0.5677,0,,86.52670945919687
2024-03-12T01:00:00.000Z,BUY SHORT position closed-2,0.6937,-19.204448461967242,-22.194821208384706,67.32226099722962
2024-03-12T01:15:00.000Z,BUY LONG position entered,0.6965,0,,67.32226099722962
2024-03-15T18:00:00.000Z,SELL LONG position closed-2,0.6118,-8.186928221773652,-12.160804020100501,59.135332775455964
2024-03-15T18:15:00.000Z,SELL SHORT position entered,0.6036,0,,59.135332775455964
2024-03-16T04:00:00.000Z,BUY SHORT position closed-2,0.6424,-3.8012771896747646,-6.428098078197472,55.3340555857812
2024-03-16T04:15:00.000Z,BUY LONG position entered,0.6436,0,,55.3340555857812
2024-03-16T23:00:00.000Z,SELL LONG position closed-2,0.6161,-2.3643358120089832,-4.272840273461774,52.96971977377222
2024-03-16T23:15:00.000Z,BUY LONG position entered,0.6194,0,,52.96971977377222
2024-03-17T02:45:00.000Z,SELL LONG position closed-2,0.6112,-0.7012458865756077,-1.3238618017436203,52.26847388719661
2024-03-17T03:00:00.000Z,BUY LONG position entered,0.6138,0,,52.26847388719661
2024-03-17T03:15:00.000Z,SELL LONG position closed-2,0.6084,-0.4598399462216677,-0.8797653958944216,51.80863394097494
2024-03-17T03:30:00.000Z,SELL SHORT position entered,0.6065,0,,51.80863394097494
2024-03-18T14:30:00.000Z,BUY SHORT position closed-2,0.6285,-1.8792909261359338,-3.6273701566364234,49.929343014839006
2024-03-18T14:45:00.000Z,BUY LONG position entered,0.6261,0,,49.929343014839006
2024-03-18T23:45:00.000Z,SELL LONG position closed-2,0.5987,-2.185056697982092,-4.376297716019803,47.744286316856915
2024-03-19T00:00:00.000Z,BUY LONG position entered,0.6028,0,,47.744286316856915
2024-03-19T07:30:00.000Z,SELL LONG position closed-2,0.6218,1.504879628434443,3.151957531519578,49.24916594529136
2024-03-19T07:45:00.000Z,BUY LONG position entered,0.6299,0,,49.24916594529136
2024-03-19T14:30:00.000Z,SELL LONG position closed-2,0.5977,-2.5175792085067186,-5.1119225273853,46.73158673678464
2024-03-19T14:45:00.000Z,BUY LONG position entered,0.5977,0,,46.73158673678464
2024-03-19T16:15:00.000Z,SELL LONG position closed-2,0.5837,-1.094599655872487,-2.3423121967542264,45.63698708091216
2024-03-19T16:30:00.000Z,BUY LONG position entered,0.5939,0,,45.63698708091216
2024-03-20T14:15:00.000Z,SELL LONG position closed-2,0.5778,-1.2371703855913216,-2.710894089914128,44.39981669532084
2024-03-20T14:30:00.000Z,SELL SHORT position entered,0.5739,0,,44.39981669532084
2024-03-20T16:45:00.000Z,BUY SHORT position closed-2,0.596,-1.7097681633848945,-3.8508450949642814,42.69004853193594
2024-03-20T17:00:00.000Z,BUY LONG position entered,0.5954,0,,42.69004853193594
2024-04-04T11:30:00.000Z,SELL LONG position closed-2,0.5678,-1.9789139057464475,-4.6355391333557385,40.7111346261895
2024-04-04T11:45:00.000Z,SELL SHORT position entered,0.5681,0,,40.7111346261895
2024-04-04T22:15:00.000Z,BUY SHORT position closed-2,0.6071,-2.7948147340633467,-6.864988558352389,37.916319892126154
2024-04-04T22:30:00.000Z,BUY LONG position entered,0.6013,0,,37.916319892126154
2024-04-05T21:00:00.000Z,SELL LONG position closed-2,0.5726,-1.8097428586462976,-4.772991850989515,36.10657703347986
2024-04-05T21:15:00.000Z,BUY LONG position entered,0.5738,0,,36.10657703347986
2024-04-06T03:30:00.000Z,SELL LONG position closed-2,0.5868,0.8180298038257905,2.265597769257583,36.924606837305646
2024-04-06T03:45:00.000Z,BUY LONG position entered,0.5873,0,,36.924606837305646
2024-04-08T23:00:00.000Z,SELL LONG position closed-2,0.6149,1.7352616187802388,4.699472160735562,38.65986845608588
2024-04-08T23:15:00.000Z,BUY LONG position entered,0.6137,0,,38.65986845608588
2024-04-12T22:45:00.000Z,SELL LONG position closed-2,0.5933,-1.2850925802577007,-3.324099722991685,37.37477587582818
2024-04-12T23:00:00.000Z,BUY LONG position entered,0.5965,0,,37.37477587582818
2024-04-13T02:30:00.000Z,SELL LONG position closed-2,0.5716,-1.5601540977504154,-4.174350377200341,35.814621778077765
2024-04-13T02:45:00.000Z,SELL SHORT position entered,0.5795,0,,35.814621778077765
2024-04-14T05:00:00.000Z,BUY SHORT position closed-2,0.4917,5.42627056447839,15.15099223468507,41.24089234255615
2024-04-14T05:15:00.000Z,SELL SHORT position entered,0.4531,0,,41.24089234255615
2024-04-23T02:00:00.000Z,BUY SHORT position closed-2,0.5483,-8.665047342774985,-21.010814389759435,32.57584499978117
2024-04-23T02:15:00.000Z,BUY LONG position entered,0.5464,0,,32.57584499978117
2024-04-24T23:45:00.000Z,SELL LONG position closed-2,0.5275,-1.12679990939946,-3.4590043923865355,31.44904509038171
2024-04-25T00:00:00.000Z,BUY LONG position entered,0.5308,0,,31.44904509038171
2024-04-25T00:45:00.000Z,SELL LONG position closed-2,0.5245,-0.37326485318275693,-1.1868877166541227,31.075780237198952
2024-04-25T01:00:00.000Z,BUY LONG position entered,0.5259,0,,31.075780237198952
2024-04-25T02:00:00.000Z,SELL LONG position closed-2,0.5314,0.3249986524141332,1.0458262027001235,31.400778889613086
2024-04-25T02:15:00.000Z,BUY LONG position entered,0.5334,0,,31.400778889613086
2024-04-25T08:30:00.000Z,SELL LONG position closed-2,0.5238,-0.5651433770908958,-1.799775028121474,30.83563551252219
2024-04-25T08:45:00.000Z,BUY LONG position entered,0.5268,0,,30.83563551252219
2024-04-25T13:15:00.000Z,SELL LONG position closed-2,0.5197,-0.4155903799144028,-1.3477600607441143,30.42004513260779
2024-04-25T13:30:00.000Z,BUY LONG position entered,0.5236,0,,30.42004513260779
2024-04-25T19:30:00.000Z,SELL LONG position closed-2,0.5173,-0.3660165858201456,-1.2032085561497274,30.054028546787645
2024-04-25T19:45:00.000Z,SELL SHORT position entered,0.5168,0,,30.054028546787645
2024-04-26T03:00:00.000Z,BUY SHORT position closed-2,0.5293,-0.7269260000674229,-2.41873065015479,29.327102546720223
2024-04-26T03:15:00.000Z,BUY LONG position entered,0.5294,0,,29.327102546720223
2024-04-27T10:30:00.000Z,SELL LONG position closed-2,0.5126,-0.930667402313753,-3.173403853418972,28.39643514440647
2024-04-27T10:45:00.000Z,BUY LONG position entered,0.5147,0,,28.39643514440647
2024-04-29T13:00:00.000Z,SELL LONG position closed-2,0.5032,-0.6344647448235404,-2.2343112492714328,27.761970399582932
2024-04-29T13:15:00.000Z,BUY LONG position entered,0.5064,0,,27.761970399582932
2024-04-30T20:15:00.000Z,SELL LONG position closed-2,0.4993,-0.3892377366450181,-1.402053712480241,27.372732662937914
2024-04-30T20:30:00.000Z,BUY LONG position entered,0.497,0,,27.372732662937914
2024-04-30T21:15:00.000Z,SELL LONG position closed-2,0.4933,-0.2037809071486313,-0.7444668008048252,27.168951755789283
2024-04-30T21:30:00.000Z,BUY LONG position entered,0.4958,0,,27.168951755789283
2024-05-01T17:30:00.000Z,SELL LONG position closed-2,0.4812,-0.8000538435549084,-2.9447357805566763,26.368897912234374
2024-05-01T17:45:00.000Z,BUY LONG position entered,0.4836,0,,26.368897912234374
2024-05-02T01:15:00.000Z,SELL LONG position closed-2,0.5011,0.954209498478292,3.6186931348221707,27.323107410712666
2024-05-02T01:30:00.000Z,BUY LONG position entered,0.5015,0,,27.323107410712666
2024-05-04T01:00:00.000Z,SELL LONG position closed-2,0.5265,1.3620691630464952,4.985044865403793,28.68517657375916
2024-05-04T01:15:00.000Z,BUY LONG position entered,0.5258,0,,28.68517657375916
2024-05-07T01:00:00.000Z,SELL LONG position closed-2,0.5592,1.8221470094400067,6.352225180677061,30.507323583199167
2024-05-07T01:15:00.000Z,BUY LONG position entered,0.5467,0,,30.507323583199167
2024-05-08T08:15:00.000Z,SELL LONG position closed-2,0.5224,-1.356005054091347,-4.444850923724161,29.15131852910782
2024-05-08T08:30:00.000Z,BUY LONG position entered,0.5241,0,,29.15131852910782
2024-05-08T14:00:00.000Z,SELL LONG position closed-2,0.5208,-0.18355151907280082,-0.62965082999427,28.96776701003502
2024-05-08T14:15:00.000Z,SELL SHORT position entered,0.52,0,,28.96776701003502
2024-05-08T23:45:00.000Z,BUY SHORT position closed-2,0.5277,-0.4289457807255146,-1.480769230769217,28.538821229309505
2024-05-09T00:00:00.000Z,BUY LONG position entered,0.5267,0,,28.538821229309505
2024-05-09T07:15:00.000Z,SELL LONG position closed-2,0.5163,-0.5635157410002238,-1.974558572242257,27.97530548830928
2024-05-09T07:30:00.000Z,BUY LONG position entered,0.5174,0,,27.97530548830928
2024-05-09T18:45:00.000Z,SELL LONG position closed-2,0.5146,-0.15139322645393638,-0.5411673753382344,27.823912261855344
2024-05-09T19:00:00.000Z,BUY LONG position entered,0.5152,0,,27.823912261855344
2024-05-09T19:30:00.000Z,SELL LONG position closed-2,0.5107,-0.24302718396418405,-0.8734472049689341,27.58088507789116
2024-05-09T19:45:00.000Z,BUY LONG position entered,0.5129,0,,27.58088507789116
2024-05-10T23:30:00.000Z,SELL LONG position closed-2,0.5067,-0.3334012234020759,-1.2088126340417202,27.247483854489083
2024-05-10T23:45:00.000Z,SELL SHORT position entered,0.5031,0,,27.247483854489083
2024-05-16T04:45:00.000Z,BUY SHORT position closed-2,0.5184,-0.8286354660578065,-3.041144901610014,26.418848388431275
2024-05-16T05:00:00.000Z,BUY LONG position entered,0.5183,0,,26.418848388431275
2024-05-20T03:45:00.000Z,SELL LONG position closed-2,0.5095,-0.44855463210147795,-1.6978583831757728,25.9702937563298
2024-05-20T04:00:00.000Z,BUY LONG position entered,0.5093,0,,25.9702937563298
2024-05-20T04:45:00.000Z,SELL LONG position closed-2,0.5073,-0.10198426764708353,-0.3926958570587084,25.868309488682716
2024-05-20T05:00:00.000Z,SELL SHORT position entered,0.5075,0,,25.868309488682716
2024-05-20T13:45:00.000Z,BUY SHORT position closed-2,0.5167,-0.46894275329238133,-1.8128078817734186,25.399366735390334
2024-05-20T14:00:00.000Z,BUY LONG position entered,0.5162,0,,25.399366735390334
2024-05-21T18:00:00.000Z,SELL LONG position closed-2,0.543,1.3186807991252658,5.191786129407216,26.7180475345156
2024-05-21T18:15:00.000Z,BUY LONG position entered,0.5452,0,,26.7180475345156
2024-05-22T13:45:00.000Z,SELL LONG position closed-2,0.5312,-0.6860833923023087,-2.567865003668381,26.03196414221329
2024-05-22T14:00:00.000Z,BUY LONG position entered,0.5329,0,,26.03196414221329
2024-05-22T22:00:00.000Z,SELL LONG position closed-2,0.528,-0.23936315311849413,-0.9194970913867546,25.792600989094797
2024-05-22T22:15:00.000Z,SELL SHORT position entered,0.5293,0,,25.792600989094797
2024-05-23T23:15:00.000Z,BUY SHORT position closed-2,0.5388,-0.4629316255363676,-1.7948233515964394,25.32966936355843
2024-05-23T23:30:00.000Z,BUY LONG position entered,0.5339,0,,25.32966936355843
2024-06-08T03:15:00.000Z,SELL LONG position closed-2,0.4549,-3.7479750509854206,-14.796778422925641,21.58169431257301
2024-06-08T03:30:00.000Z,SELL SHORT position entered,0.4795,0,,21.58169431257301
2024-07-14T00:15:00.000Z,BUY SHORT position closed-2,0.529,-2.227932989514838,-10.323253388946828,19.353761323058173
2024-07-14T00:30:00.000Z,BUY LONG position entered,0.5297,0,,19.353761323058173
2024-07-17T00:15:00.000Z,SELL LONG position closed-2,0.5821,1.914549921329523,9.892391919954692,21.268311244387696
2024-07-17T00:30:00.000Z,BUY LONG position entered,0.5821,0,,21.268311244387696
