DATE,ACTION,PRICE,PROFIT,PROFIT_PERCENT,STOP_LOSS,TAKE_PROFIT,STOP_TAKE_CHECK,CHANGED_WAVE,BB_CHECK,SMA160,TOTAL_BALANCE
2021-01-07T02:00:00.000Z,SELL LONG position closed-2,34770,2.5742857831812653,0.21616947686986598,,,false,false,true,,1193.4388890828345
2021-01-07T04:45:00.000Z,BUY LONG position entered,35665.01,0,,34595.0597,38874.860900000014,,,,33399.14562500001,1193.4388890828345
2021-01-07T05:15:00.000Z,SELL LONG position closed-2,34861.7,-26.88072690822567,-2.252375647728698,,,false,false,true,,1166.558162174609
2021-01-07T06:00:00.000Z,BUY LONG position entered,35420.8,0,,34358.176,38608.67200000001,,,,33518.54175000002,1166.558162174609
2021-01-07T07:00:00.000Z,SELL LONG position closed-2,36019.59,19.720711049115955,1.690503884723082,,,false,false,true,,1186.278873223725
2021-01-07T16:00:00.000Z,BUY LONG position entered,37087.77,0,,36531.45344999999,38756.71965000001,,,,34910.45793750003,1186.278873223725
2021-01-07T19:30:00.000Z,SELL LONG position closed-2,37314,7.236128499756312,0.6099854480331475,,,false,false,true,,1193.5150017234812
2021-01-07T21:30:00.000Z,BUY LONG position entered,37929.97,0,,36792.0709,41343.66730000001,,,,35518.71950000001,1193.5150017234812
2021-01-07T23:00:00.000Z,SELL LONG position closed-2,38260.84,10.411247586545485,0.872318116782047,,,false,false,true,,1203.9262493100266
2021-01-08T01:30:00.000Z,BUY LONG position entered,39134.85,0,,37960.8045,42656.9865,,,,35960.774624999984,1203.9262493100266
2021-01-08T03:45:00.000Z,SELL LONG position closed-2,39208.76,2.273732723812875,0.18885980143019204,,,false,false,true,,1206.1999820338394
2021-01-08T04:45:00.000Z,BUY LONG position entered,38799.9,0,,37635.903,42291.89100000001,,,,36396.53543749998,1206.1999820338394
2021-01-08T12:00:00.000Z,SELL LONG position closed-2,36690.89,-65.56428815819602,-5.435606792801017,,,true,true,false,,1140.6356938756435
2021-01-08T12:45:00.000Z,BUY LONG position entered,38253.26,0,,37105.6622,41696.05340000001,,,,37238.52418749996,1140.6356938756435
2021-01-08T17:45:00.000Z,SELL LONG position closed-2,38845,17.64450312192924,1.546900839301011,,,false,false,true,,1158.2801969975728
2021-01-08T19:45:00.000Z,BUY LONG position entered,40022.8,0,,38822.116,43624.852000000006,,,,37928.705124999935,1158.2801969975728
2021-01-08T21:45:00.000Z,SELL LONG position closed-2,41633,46.60000732596141,4.023206772139873,,,false,false,true,,1204.8802043235341
2021-01-09T02:00:00.000Z,BUY LONG position entered,41495.51,0,,40250.644700000004,45230.105899999995,,,,38747.86106249994,1204.8802043235341
2021-01-09T04:15:00.000Z,SELL LONG position closed-2,39956.48,-44.687889867121704,-3.708907301054979,,,true,false,false,,1160.1923144564125
2021-01-09T05:00:00.000Z,BUY LONG position entered,40352.06,0,,39726.37,42229.12999999998,,,,39021.09574999998,1160.1923144564125
2021-01-09T05:45:00.000Z,SELL LONG position closed-2,39664.45,-19.76999036340089,-1.7040270063040166,,,true,false,false,,1140.4223240930116
2021-01-09T06:45:00.000Z,BUY LONG position entered,39734.47,0,,38655,42972.880000000005,,,,39116.99337499997,1140.4223240930116
2021-01-09T09:00:00.000Z,SELL LONG position closed-2,40761.34,29.472281169004784,2.5843304314868054,,,false,false,true,,1169.8946052620165
2021-01-09T13:00:00.000Z,BUY LONG position entered,40232.21,0,,39545,42293.84,,,,39608.9745625,1169.8946052620165
2021-01-09T15:15:00.000Z,SELL LONG position closed-2,39341.12,-25.91161121407266,-2.214867142520872,,,true,true,false,,1143.9829940479437
2021-01-09T18:45:00.000Z,BUY LONG position entered,40581.84,0,,39364.38479999999,44234.20560000001,,,,39786.41618750003,1143.9829940479437
2021-01-09T19:15:00.000Z,SELL LONG position closed-2,40410.79,-4.821819097702218,-0.4214939490175794,,,false,false,true,,1139.1611749502415
2021-01-10T01:00:00.000Z,BUY LONG position entered,40779.99,0,,40168.29015,42615.08954999999,,,,40022.34137500005,1139.1611749502415
2021-01-10T02:15:00.000Z,SELL LONG position closed-2,40071.32,-19.796212550615774,-1.7377885575744336,,,true,false,false,,1119.3649623996257
2021-01-10T02:45:00.000Z,BUY LONG position entered,40521.04,0,,39850,42534.16,,,,40074.757375000045,1119.3649623996257
2021-01-10T04:45:00.000Z,SELL LONG position closed-2,40915.52,10.89722994196101,0.9735189422581354,,,false,false,true,,1130.2621923415868
2021-01-10T06:00:00.000Z,BUY LONG position entered,40526.92,0,,39850,42557.67999999999,,,,40280.34356250004,1130.2621923415868
2021-01-10T08:00:00.000Z,SELL LONG position closed-2,40310.01,-6.049440030004978,-0.5352244878219125,,,false,true,false,,1124.2127523115819
2021-01-10T08:15:00.000Z,SELL SHORT position entered,40327.21,0,,40980.48,38367.39999999999,,,,40402.77493750003,1124.2127523115819
2021-01-10T08:45:00.000Z,BUY SHORT position closed-2,40302.93,0.6768602545557677,0.060207487698749396,,,false,false,true,,1124.8896125661377
2021-01-10T09:45:00.000Z,BUY LONG position entered,40591,0,,39901,42661,,,,40459.83243750002,1124.8896125661377
2021-01-10T11:30:00.000Z,SELL LONG position closed-2,41177.66,16.257981821291768,1.445295755216682,,,false,false,true,,1141.1475943874295
2021-01-10T21:00:00.000Z,SELL SHORT position entered,39341.62,0,,40521.8686,35800.874200000006,,,,40460.14693749999,1141.1475943874295
2021-01-10T21:45:00.000Z,BUY SHORT position closed-2,39680,-9.815089541020818,-0.8601069300145682,,,false,false,true,,1131.3325048464087
2021-01-11T03:00:00.000Z,SELL SHORT position entered,37780.84,0,,38914.265199999994,34380.5644,,,,40350.34499999994,1131.3325048464087
2021-01-11T04:30:00.000Z,BUY SHORT position closed-2,38556.67,-23.23192648006215,-2.053501192668034,,,false,false,true,,1108.1005783663466
2021-01-11T08:00:00.000Z,SELL SHORT position entered,38866.11,0,,39449.10165,37117.13505000001,,,,40104.94006249995,1108.1005783663466
2021-01-11T10:15:00.000Z,BUY SHORT position closed-2,37286.62,45.0323889507815,4.063926129988306,,,false,false,true,,1153.132967317128
2021-01-11T11:45:00.000Z,SELL SHORT position entered,36720.73,0,,37822.3519,33415.86430000001,,,,39892.23968749995,1153.132967317128
2021-01-11T13:15:00.000Z,BUY SHORT position closed-2,35473.52,39.1658599425339,3.3964738718429794,,,false,false,true,,1192.298827259662
2021-01-11T20:00:00.000Z,SELL SHORT position entered,35444.2,0,,36399.99,32576.829999999994,,,,38731.95312499998,1192.298827259662
2021-01-11T21:45:00.000Z,BUY SHORT position closed-2,34894.01,18.50770765795215,1.5522708934042668,,,false,false,true,,1210.806534917614
2021-01-12T08:15:00.000Z,SELL SHORT position entered,34396.18,0,,34999,32587.72,,,,36417.97193749998,1210.806534917614
2021-01-12T08:45:00.000Z,BUY SHORT position closed-2,35075.72,-23.921013110697658,-1.9756263631600977,,,true,false,false,,1186.8855218069164
2021-01-12T09:30:00.000Z,SELL SHORT position entered,34791.03,0,,35619,32307.119999999995,,,,36235.41393749999,1186.8855218069164
2021-01-12T12:00:00.000Z,BUY SHORT position closed-2,34384.4,13.872060118149514,1.1687782741700876,,,false,false,true,,1200.7575819250658
2021-01-12T14:45:00.000Z,SELL SHORT position entered,35129.99,0,,35656.939849999995,33549.140450000006,,,,35518.21306250001,1200.7575819250658
2021-01-12T15:15:00.000Z,BUY SHORT position closed-2,35942.45,-27.770218693795183,-2.31272482571159,,,true,true,false,,1172.9873632312706
2021-01-12T15:30:00.000Z,BUY LONG position entered,35792.53,0,,34718.7541,39013.8577,,,,35440.97350000002,1172.9873632312706
2021-01-12T16:30:00.000Z,SELL LONG position closed-2,35822.13,0.9700467095129599,0.08269882011693094,,,false,false,true,,1173.9574099407835
2021-01-12T20:45:00.000Z,BUY LONG position entered,35627.32,0,,34789.92,38139.520000000004,,,,35028.51487500002,1173.9574099407835
2021-01-12T22:45:00.000Z,SELL LONG position closed-2,34595.03,-34.01503381977012,-2.8974674491373498,,,true,true,false,,1139.9423761210132
2021-01-12T23:15:00.000Z,SELL SHORT position entered,33348.64,0,,34349.0992,30347.262400000007,,,,34865.941937500014,1139.9423761210132
2021-01-13T00:15:00.000Z,BUY SHORT position closed-2,33450.28,-3.4743168869536847,-0.3047800450033327,,,false,false,true,,1136.4680592340596
2021-01-13T10:00:00.000Z,SELL SHORT position entered,33193.27,0,,34189.0681,30205.875699999997,,,,34354.92693750001,1136.4680592340596
2021-01-13T11:15:00.000Z,BUY SHORT position closed-2,33141.42,1.7752354278829516,0.15620636351886555,,,false,false,true,,1138.2432946619426
2021-01-13T13:15:00.000Z,SELL SHORT position entered,33842.49,0,,34430,32079.959999999992,,,,34188.090625,1138.2432946619426
2021-01-13T16:45:00.000Z,BUY SHORT position closed-2,34652.16,-27.23208157523106,-2.3924658026049666,,,true,true,false,,1111.0112130867117
2021-01-13T17:00:00.000Z,BUY LONG position entered,34864.02,0,,33818.0994,38001.78179999999,,,,34223.28893749999,1111.0112130867117
2021-01-13T17:45:00.000Z,SELL LONG position closed-2,34701.76,-5.170737035931141,-0.4654081772555051,,,false,false,true,,1105.8404760507806
2021-01-14T04:15:00.000Z,BUY LONG position entered,35776.97,0,,34703.6609,38996.8973,,,,34583.58874999998,1105.8404760507806
2021-01-14T05:45:00.000Z,SELL LONG position closed-2,35995.85,6.765423773952684,0.6117902102944922,,,false,false,true,,1112.6058998247333
2021-01-14T07:30:00.000Z,BUY LONG position entered,37331.83,0,,36211.8751,40691.694700000015,,,,34680.06193749998,1112.6058998247333
2021-01-14T08:45:00.000Z,SELL LONG position closed-2,37277.79,-1.6105618938725896,-0.1447558290070454,,,false,false,true,,1110.9953379308608
2021-01-14T14:00:00.000Z,BUY LONG position entered,37390,0,,36764.33,39267.009999999995,,,,34954.51949999995,1110.9953379308608
2021-01-14T17:45:00.000Z,SELL LONG position closed-2,38426,30.783395830338907,2.7707943300347684,,,false,false,true,,1141.7787337611996
2021-01-14T22:15:00.000Z,BUY LONG position entered,38321.68,0,,37746.8548,40046.1556,,,,35721.20381249995,1141.7787337611996
2021-01-15T01:00:00.000Z,SELL LONG position closed-2,39630.15,38.98532683756344,3.414437989148704,,,false,false,true,,1180.764060598763
2021-01-15T08:15:00.000Z,BUY LONG position entered,39048.84,0,,38385,41040.359999999986,,,,37156.38406249997,1180.764060598763
2021-01-15T10:00:00.000Z,SELL LONG position closed-2,39541.98,14.911633452970229,1.2628800240929225,,,false,false,true,,1195.6756940517332
2021-01-15T14:45:00.000Z,BUY LONG position entered,38780,0,,38198.3,40525.09999999999,,,,37885.935374999965,1195.6756940517332
2021-01-15T15:15:00.000Z,SELL LONG position closed-2,37855.49,-28.504748218354056,-2.3839865910263076,,,true,true,false,,1167.1709458333792
2021-01-15T15:30:00.000Z,SELL SHORT position entered,37864.79,0,,39000.733700000004,34456.95889999999,,,,37950.22881249998,1167.1709458333792
2021-01-15T15:45:00.000Z,BUY SHORT position closed-2,38009.6,-4.463725394122849,-0.38243972830695133,,,false,true,false,,1162.7072204392564
2021-01-15T16:45:00.000Z,BUY LONG position entered,38454.68,0,,37630,40928.72,,,,38061.77018749996,1162.7072204392564
2021-01-15T18:30:00.000Z,SELL LONG position closed-2,38193.73,-7.890026628062452,-0.6785910063482445,,,false,true,false,,1154.8171938111939
2021-01-15T22:00:00.000Z,SELL SHORT position entered,37619.99,0,,38748.5897,34234.1909,,,,38459.64731250002,1154.8171938111939
2021-01-16T02:00:00.000Z,BUY SHORT position closed-2,36186.5,44.00370385947487,3.8104475838510266,,,false,false,true,,1198.8208976706687
2021-01-16T11:15:00.000Z,SELL SHORT position entered,37025.4,0,,37687,35040.600000000006,,,,38072.27475000005,1198.8208976706687
2021-01-16T12:30:00.000Z,BUY SHORT position closed-2,36421.58,19.55068775574343,1.6308264056566564,,,false,false,true,,1218.3715854264121
2021-01-17T04:30:00.000Z,SELL SHORT position entered,36504.8,0,,37599.944,33219.368,,,,37133.58687500002,1218.3715854264121
2021-01-17T05:45:00.000Z,BUY SHORT position closed-2,36720.19,-7.188782181658143,-0.5900319957923326,,,false,false,true,,1211.182803244754
2021-01-17T07:15:00.000Z,SELL SHORT position entered,35942.74,0,,37021.0222,32707.893399999994,,,,36984.22500000003,1211.182803244754
2021-01-17T08:00:00.000Z,BUY SHORT position closed-2,35988.06,-1.5271736279162886,-0.12608944115000612,,,false,false,true,,1209.6556296168378
2021-01-17T12:00:00.000Z,SELL SHORT position entered,36346.49,0,,36891.68734999999,34710.89795000001,,,,36725.751250000016,1209.6556296168378
2021-01-17T17:30:00.000Z,BUY SHORT position closed-2,34619.02,57.49231385187952,4.7527835562663725,,,true,false,false,,1267.1479434687174
2021-01-17T22:15:00.000Z,SELL SHORT position entered,35140.12,0,,35667.2218,33558.81460000001,,,,36393.94181250001,1267.1479434687174
2021-01-18T00:45:00.000Z,BUY SHORT position closed-2,35857.33,-25.86249496402396,-2.0410004291391126,,,true,false,false,,1241.2854485046935
2021-01-18T03:00:00.000Z,SELL SHORT position entered,35711.01,0,,36246.675149999995,34104.01455000002,,,,36249.25181250002,1241.2854485046935
2021-01-18T05:45:00.000Z,BUY SHORT position closed-2,35673.99,1.2867848684102974,0.10366550820042357,,,false,false,true,,1242.5722333731037
2021-01-18T06:45:00.000Z,BUY LONG position entered,36747.51,0,,35645.0847,40054.78590000001,,,,36197.452875000025,1242.5722333731037
2021-01-18T08:00:00.000Z,SELL LONG position closed-2,36441.98,-10.33112432549805,-0.8314304833170977,,,false,false,true,,1232.2411090476057
2021-01-18T13:00:00.000Z,SELL SHORT position entered,35132.02,0,,36185.980599999995,31970.1382,,,,36052.802937500026,1232.2411090476057
2021-01-18T14:15:00.000Z,BUY SHORT position closed-2,35177,-1.5776549451174529,-0.12803135145660058,,,false,false,true,,1230.6634541024882
2021-01-18T16:45:00.000Z,BUY LONG position entered,36067.57,0,,34985.5429,39313.6513,,,,35863.86812500003,1230.6634541024882
2021-01-18T18:45:00.000Z,SELL LONG position closed-2,36429.99,12.366151893122316,1.0048362004981157,,,false,false,true,,1243.0296059956106
2021-01-18T21:30:00.000Z,BUY LONG position entered,37332.12,0,,36212.1564,40692.01080000001,,,,35793.74606250004,1243.0296059956106
2021-01-18T22:30:00.000Z,SELL LONG position closed-2,36950,-12.723265462637695,-1.0235689802775803,,,false,false,true,,1230.3063405329729
2021-01-19T03:00:00.000Z,SELL SHORT position entered,35677.15,0,,36747.4645,32466.2065,,,,35835.56762500003,1230.3063405329729
2021-01-19T03:30:00.000Z,BUY SHORT position closed-2,35745.74,-2.3652873589160657,-0.19225190352927995,,,false,false,true,,1227.9410531740568
2021-01-19T09:15:00.000Z,BUY LONG position entered,36686.86,0,,35820.25,39286.69,,,,35876.515250000055,1227.9410531740568
2021-01-19T09:45:00.000Z,SELL LONG position closed-2,36578.5,-3.6269032705971975,-0.2953646073825903,,,false,false,true,,1224.3141499034596
2021-01-19T15:45:00.000Z,BUY LONG position entered,36554.35,0,,36006.03475,38199.29575,,,,36163.60575000004,1224.3141499034596
2021-01-19T19:15:00.000Z,SELL LONG position closed-2,37187.63,21.210435005706884,1.732434033158841,,,false,false,true,,1245.5245849091664
2021-01-19T23:00:00.000Z,BUY LONG position entered,37032.44,0,,36476.9534,38698.899800000014,,,,36389.98518750005,1245.5245849091664
2021-01-20T02:30:00.000Z,SELL LONG position closed-2,37263.93,7.785781497536225,0.6251005874849132,,,false,false,true,,1253.3103664067025
2021-01-20T09:30:00.000Z,SELL SHORT position entered,35981.07,0,,36843.99,33392.310000000005,,,,36664.895187500006,1253.3103664067025
2021-01-20T11:00:00.000Z,BUY SHORT position closed-2,36200.55,-7.6450355483855015,-0.6099874183841759,,,false,false,true,,1245.665330858317
2021-01-20T13:15:00.000Z,SELL SHORT position entered,35097.16,0,,36150.0748,31938.415600000008,,,,36634.27762499998,1245.665330858317
2021-01-20T14:15:00.000Z,BUY SHORT position closed-2,35280.29,-6.499633931636643,-0.521780109843638,,,false,false,true,,1239.1656969266803
2021-01-20T18:15:00.000Z,SELL SHORT position entered,35494.13,0,,36026.54194999999,33896.894150000015,,,,36482.758375,1239.1656969266803
2021-01-20T21:00:00.000Z,BUY SHORT position closed-2,34539.5,33.32789814138602,2.6895433132182633,,,false,false,true,,1272.4935950680663
2021-01-21T00:45:00.000Z,SELL SHORT position entered,34536.53,0,,35175,32621.119999999995,,,,36272.50331249996,1272.4935950680663
2021-01-21T01:45:00.000Z,BUY SHORT position closed-2,34344.29,7.083055788056371,0.5566280109785147,,,false,false,true,,1279.5766508561226
2021-01-21T04:00:00.000Z,SELL SHORT position entered,34893.48,0,,35416.8822,33323.27340000001,,,,36096.58124999995,1279.5766508561226
2021-01-21T06:45:00.000Z,BUY SHORT position closed-2,34725.81,6.148616218532893,0.480519569845156,,,false,false,true,,1285.7252670746554
2021-01-21T09:45:00.000Z,SELL SHORT position entered,35337.14,0,,35867.1971,33746.968700000005,,,,35869.00581249996,1285.7252670746554
2021-01-21T12:15:00.000Z,BUY SHORT position closed-2,34591.32,27.136310937716498,2.110583935202452,,,false,false,true,,1312.8615780123719
2021-01-21T17:30:00.000Z,SELL SHORT position entered,34437.03,0,,35073.29,32528.249999999993,,,,35385.13037499998,1312.8615780123719
2021-01-21T20:00:00.000Z,BUY SHORT position closed-2,32886.18,59.1238959416792,4.503437143098573,,,false,false,true,,1371.985473954051
2021-01-22T04:30:00.000Z,SELL SHORT position entered,31993.56,0,,32590.9,30201.54,,,,34192.899687499965,1371.985473954051
2021-01-22T05:00:00.000Z,BUY SHORT position closed-2,32628.54,-27.229959287161,-1.9847119232745576,,,true,false,false,,1344.7555146668901
2021-01-22T06:00:00.000Z,SELL SHORT position entered,32119.66,0,,32749,30231.64,,,,34086.25331249997,1344.7555146668901
2021-01-22T08:15:00.000Z,BUY SHORT position closed-2,30918.79,50.27688820174395,3.7387382058216034,,,false,false,true,,1395.032402868634
2021-01-22T10:00:00.000Z,SELL SHORT position entered,29785.64,0,,30679.2092,27104.932399999994,,,,33628.33599999995,1395.032402868634
2021-01-22T10:45:00.000Z,BUY SHORT position closed-2,29523.24,12.289697401591052,0.8809614297359325,,,false,false,true,,1407.322100270225
2021-01-22T14:00:00.000Z,SELL SHORT position entered,30881.36,0,,31396.46,29336.060000000005,,,,33190.231562499976,1407.322100270225
2021-01-22T14:45:00.000Z,BUY SHORT position closed-2,31475.66,-27.083377292664366,-1.924461876031364,,,true,false,false,,1380.2387229775607
2021-01-22T16:15:00.000Z,SELL SHORT position entered,31543.51,0,,32090.37,29902.929999999997,,,,33004.887812499976,1380.2387229775607
2021-01-22T17:45:00.000Z,BUY SHORT position closed-2,30949.99,25.97045436166227,1.8815914906108955,,,false,false,true,,1406.2091773392228
2021-01-22T21:15:00.000Z,SELL SHORT position entered,31743.83,0,,32219.987449999997,30315.357650000016,,,,32578.193437499995,1406.2091773392228
2021-01-22T22:45:00.000Z,BUY SHORT position closed-2,32247.01,-22.290200453239116,-1.5851269364786689,,,true,false,false,,1383.9189768859837
2021-01-22T23:45:00.000Z,BUY LONG position entered,32499.94,0,,31524.941799999997,35424.93460000001,,,,32394.787999999993,1383.9189768859837
2021-01-23T00:00:00.000Z,SELL LONG position closed-2,32296.25,-8.673568517415855,-0.626739618596215,,,false,true,false,,1375.245408368568
2021-01-23T04:15:00.000Z,BUY LONG position entered,33292.51,0,,32293.7347,36288.835900000005,,,,32103.135374999973,1375.245408368568
2021-01-23T06:00:00.000Z,SELL LONG position closed-2,33629.55,13.92243217578198,1.0123598370924898,,,false,false,true,,1389.16784054435
2021-01-23T11:00:00.000Z,BUY LONG position entered,32852.54,0,,32255,34645.16,,,,31906.07118749998,1389.16784054435
2021-01-23T12:00:00.000Z,SELL LONG position closed-2,32100.8,-31.78728440634459,-2.2882248982879303,,,true,false,false,,1357.3805561380054
2021-01-23T12:30:00.000Z,BUY LONG position entered,32387,0,,31901.195,33844.415,,,,31893.004687499975,1357.3805561380054
2021-01-23T16:15:00.000Z,SELL LONG position closed-2,32845.92,19.233923636732364,1.4169882977737926,,,false,false,true,,1376.614479774738
2021-01-23T21:00:00.000Z,SELL SHORT position entered,31816.96,0,,32771.4688,28953.43359999999,,,,32043.58649999997,1376.614479774738
2021-01-23T22:30:00.000Z,BUY SHORT position closed-2,31763.18,2.32688247784464,0.1690293478698117,,,false,false,true,,1378.9413622525826
2021-01-24T03:45:00.000Z,SELL SHORT position entered,31949.66,0,,32434.99,30493.669999999995,,,,32227.092375000007,1378.9413622525826
2021-01-24T04:30:00.000Z,BUY SHORT position closed-2,32334,-16.58804266362014,-1.2029548984245848,,,false,true,false,,1362.3533195889624
2021-01-24T05:45:00.000Z,SELL SHORT position entered,32235.03,0,,32718.555449999996,30784.453650000007,,,,32299.628875000017,1362.3533195889624
2021-01-24T07:00:00.000Z,BUY SHORT position closed-2,32288.99,-2.2805185887844432,-0.16739553212763497,,,false,false,true,,1360.072801000178
2021-01-24T12:15:00.000Z,SELL SHORT position entered,32119.43,0,,32601.221449999997,30674.05565000001,,,,32418.25018750003,1360.072801000178
2021-01-24T13:15:00.000Z,BUY SHORT position closed-2,32494.03,-15.862151702401466,-1.1662722532747267,,,false,true,false,,1344.2106492977766
2021-01-24T13:30:00.000Z,BUY LONG position entered,32450,0,,31612.77,34961.69,,,,32435.22862500003,1344.2106492977766
2021-01-24T13:45:00.000Z,SELL LONG position closed-2,32402.5,-1.967642706984419,-0.14637904468412943,,,false,true,false,,1342.2430065907922
2021-01-24T14:30:00.000Z,BUY LONG position entered,32879.99,0,,31893.590299999996,35839.1891,,,,32461.016187500034,1342.2430065907922
2021-01-24T15:30:00.000Z,SELL LONG position closed-2,32700.54,-7.3255955227697385,-0.5457726720719718,,,false,false,true,,1334.9174110680224
2021-01-24T20:15:00.000Z,BUY LONG position entered,32735,0,,32243.975,34208.075000000004,,,,32501.633687500038,1334.9174110680224
2021-01-24T21:30:00.000Z,SELL LONG position closed-2,32629.16,-4.3161038273236505,-0.32332365969146226,,,false,false,true,,1330.6013072406988
2021-01-24T22:30:00.000Z,SELL SHORT position entered,32381,0,,32980,30584,,,,32451.56943750004,1330.6013072406988
2021-01-25T00:30:00.000Z,BUY SHORT position closed-2,32158.32,9.150375192129927,0.6876872239893772,,,false,false,true,,1339.7516824328288
2021-01-25T04:45:00.000Z,SELL SHORT position entered,31175.94,0,,32111.2182,28370.105399999997,,,,32315.11775000004,1339.7516824328288
2021-01-25T05:45:00.000Z,BUY SHORT position closed-2,31433.14,-11.052886704353568,-0.8249951725593542,,,false,false,true,,1328.6987957284753
2021-01-25T13:15:00.000Z,BUY LONG position entered,33600,0,,32592,36624,,,,32236.617812500026,1328.6987957284753
2021-01-25T14:15:00.000Z,SELL LONG position closed-2,33415.01,-7.315356851839521,-0.55056547619047,,,false,false,true,,1321.3834388766356
2021-01-25T20:15:00.000Z,BUY LONG position entered,33144.93,0,,32647.75605,34636.45185,,,,32469.29281250001,1321.3834388766356
2021-01-25T23:30:00.000Z,SELL LONG position closed-2,34770.01,64.7867954118366,4.902951974857094,,,true,false,false,,1386.1702342884723
2021-01-26T03:45:00.000Z,BUY LONG position entered,33998.49,0,,33488.51265,35528.42205,,,,32831.81812499998,1386.1702342884723
2021-01-26T05:15:00.000Z,SELL LONG position closed-2,33441.32,-22.716669753230384,-1.6388080764763324,,,true,false,false,,1363.4535645352419
2021-01-26T06:45:00.000Z,SELL SHORT position entered,32692.19,0,,33672.9557,29749.8929,,,,32907.11493749999,1363.4535645352419
2021-01-26T08:00:00.000Z,BUY SHORT position closed-2,32500,8.015435508236871,0.5878774104763208,,,false,false,true,,1371.4690000434787
2021-01-26T11:45:00.000Z,SELL SHORT position entered,32500.53,0,,32988.03795,31038.00615,,,,32877.91837499998,1371.4690000434787
2021-01-26T14:00:00.000Z,BUY SHORT position closed-2,31919.73,24.50880632485844,1.7870477804515783,,,false,false,true,,1395.977806368337
2021-01-26T18:45:00.000Z,SELL SHORT position entered,31608.01,0,,32323,29463.039999999994,,,,32793.253437499996,1395.977806368337
2021-01-26T19:15:00.000Z,BUY SHORT position closed-2,31813.46,-9.073764540012986,-0.6499934668459062,,,false,false,true,,1386.9040418283241
2021-01-26T20:45:00.000Z,SELL SHORT position entered,31977,0,,32500.77,30405.69,,,,32809.99174999997,1386.9040418283241
2021-01-26T22:45:00.000Z,BUY SHORT position closed-2,31438.94,23.336697899932762,1.682646902461148,,,false,false,true,,1410.2407397282568
2021-01-27T01:45:00.000Z,SELL SHORT position entered,31592.5,0,,32179.6,29831.200000000004,,,,32771.79762499999,1410.2407397282568
2021-01-27T03:15:00.000Z,BUY SHORT position closed-2,32197.29,-26.99689790235827,-1.9143467595157104,,,true,false,false,,1383.2438418258985
2021-01-27T04:45:00.000Z,SELL SHORT position entered,32109.01,0,,32590.645149999997,30664.104550000004,,,,32726.091187499987,1383.2438418258985
2021-01-27T07:45:00.000Z,BUY SHORT position closed-2,32225.49,-5.017913747446125,-0.3627642210083811,,,false,false,true,,1378.2259280784524
