DATE,ACTION,PRICE,PROFIT,TOTAL_BALANCE,TRADE_AMOUNT
2021-01-01T16:15:00.000Z,BUY,29248,0,1000,20
2021-01-02T06:30:00.000Z,SELL,29688.34,0.3011077680525165,1000.3011077680525,20
2021-01-02T07:30:00.000Z,SELL,29739.45,0,1000.3011077680525,20
2021-01-02T12:30:00.000Z,BUY,30336.94,-0.40181644246951304,999.8992913255829,20
2021-01-02T14:30:00.000Z,SELL,31150.14,0,999.8992913255829,40
2021-01-02T15:45:00.000Z,BUY,31692.8,-0.6968315391198883,999.202459786463,40
2021-01-02T21:30:00.000Z,BUY,31670.07,0,999.202459786463,80
2021-01-02T22:30:00.000Z,SELL,32231,1.4169340326687,1000.6193938191317,80
2021-01-03T06:30:00.000Z,SELL,33924.24,0,1000.6193938191317,20
2021-01-03T07:30:00.000Z,BUY,34529.67,-0.3569306195216166,1000.2624631996101,20
2021-01-03T16:00:00.000Z,BUY,33540.46,0,1000.2624631996101,40
2021-01-03T17:00:00.000Z,SELL,32742.51,-0.9516267815050846,999.310836418105,40
2021-01-03T17:45:00.000Z,BUY,33080.05,0,999.310836418105,80
2021-01-03T18:30:00.000Z,SELL,32583.64,-1.2005060451843415,998.1103303729207,80
2021-01-04T08:30:00.000Z,BUY,32235.09,0,998.1103303729207,160
2021-01-04T09:30:00.000Z,SELL,31693.75,-2.686960079838462,995.4233702930821,160
2021-01-04T11:00:00.000Z,BUY,30279.53,0,995.4233702930821,320
2021-01-04T12:00:00.000Z,SELL,30760.39,5.081822604247827,1000.50519289733,320
2021-01-05T01:15:00.000Z,SELL,32524.09,0,1000.50519289733,20
2021-01-05T03:30:00.000Z,BUY,31928,0.36655291508540294,1000.8717458124154,20
2021-01-05T04:45:00.000Z,BUY,31430,0,1000.8717458124154,20
2021-01-05T05:00:00.000Z,SELL,30891.77,-0.34249443207126923,1000.5292513803441,20
2021-01-05T18:45:00.000Z,SELL,33356.48,0,1000.5292513803441,40
2021-01-05T19:30:00.000Z,BUY,33879.11,-0.6267208050729541,999.9025305752712,40
2021-01-06T05:30:00.000Z,SELL,35240.61,0,999.9025305752712,80
2021-01-06T08:30:00.000Z,BUY,34240.88,2.269495335069406,1002.1720259103406,80
2021-01-07T03:45:00.000Z,SELL,37755.56,0,1002.1720259103406,20
2021-01-07T06:30:00.000Z,BUY,36884.31,0.46152142889683007,1002.6335473392375,20
2021-01-07T13:00:00.000Z,SELL,38003.1,0,1002.6335473392375,20
2021-01-07T14:15:00.000Z,BUY,38588,-0.3078169938768161,1002.3257303453606,20
2021-01-07T18:45:00.000Z,SELL,38032.38,0,1002.3257303453606,40
2021-01-07T19:00:00.000Z,BUY,38994.41,-1.0118009969399824,1001.3139293484206,40
2021-01-08T03:15:00.000Z,BUY,38040.69,0,1001.3139293484206,80
2021-01-08T04:30:00.000Z,SELL,38736.06,1.4623709506846385,1002.7763002991053,80
2021-01-08T11:45:00.000Z,SELL,41252.73,0,1002.7763002991053,20
2021-01-08T15:30:00.000Z,BUY,40533.61,0.3486411687178049,1003.1249414678231,20
2021-01-08T19:30:00.000Z,BUY,40289.3,0,1003.1249414678231,20
2021-01-08T20:30:00.000Z,SELL,39664.45,-0.3101816114948662,1002.8147598563282,20
2021-01-08T21:30:00.000Z,BUY,39734.47,0,1002.8147598563282,40
2021-01-08T22:45:00.000Z,SELL,40628.82,0.9003265930060208,1003.7150864493343,40
2021-01-09T07:30:00.000Z,BUY,39413.86,0,1003.7150864493343,20
2021-01-09T08:45:00.000Z,SELL,40076.07,0.3360290009656497,1004.0511154502999,20
2021-01-09T23:45:00.000Z,BUY,40330.84,0,1004.0511154502999,20
2021-01-10T01:30:00.000Z,SELL,41310,0.48556390097503727,1004.536679351275,20
2021-01-10T12:30:00.000Z,BUY,39680,0,1004.536679351275,20
2021-01-10T17:15:00.000Z,SELL,39060.09,-0.31245463709677596,1004.2242247141783,20
2021-01-10T18:15:00.000Z,BUY,38615.96,0,1004.2242247141783,40
2021-01-10T19:45:00.000Z,SELL,37896.06,-0.745702036152929,1003.4785226780253,40
2021-01-10T21:00:00.000Z,BUY,37782.81,0,1003.4785226780253,80
2021-01-10T22:15:00.000Z,SELL,38733.27,2.0124707505873687,1005.4909934286127,80
2021-01-11T04:15:00.000Z,BUY,35852.89,0,1005.4909934286127,20
2021-01-11T04:30:00.000Z,SELL,34719.49,-0.632250287215341,1004.8587431413973,20
2021-01-11T14:45:00.000Z,BUY,33453,0,1004.8587431413973,40
2021-01-11T15:15:00.000Z,SELL,32825.14,-0.7507368546916576,1004.1080062867056,40
2021-01-12T15:00:00.000Z,BUY,33450.28,0,1004.1080062867056,80
2021-01-12T15:30:00.000Z,SELL,34089,1.5275686780499325,1005.6355749647556,80
2021-01-13T01:45:00.000Z,BUY,32710.6,0,1005.6355749647556,20
2021-01-13T02:15:00.000Z,SELL,33236.72,0.32168165671067034,1005.9572566214663,20
2021-01-13T08:30:00.000Z,SELL,34701.76,0,1005.9572566214663,20
2021-01-13T18:45:00.000Z,BUY,35792.6,-0.6286943371171932,1005.3285622843491,20
2021-01-13T19:30:00.000Z,SELL,35857,0,1005.3285622843491,40
2021-01-13T21:45:00.000Z,BUY,36485.07,-0.7006386479627407,1004.6279236363864,40
2021-01-13T22:45:00.000Z,SELL,37173.22,0,1004.6279236363864,80
2021-01-14T00:15:00.000Z,BUY,37995.45,-1.769510416369625,1002.8584132200168,80
2021-01-14T07:00:00.000Z,SELL,37885.86,0,1002.8584132200168,160
2021-01-14T07:30:00.000Z,BUY,38599.49,-3.0138104295375525,999.8446027904793,160
2021-01-14T15:15:00.000Z,SELL,39562.71,0,999.8446027904793,320
2021-01-14T21:30:00.000Z,BUY,38537.66,8.29103971896765,1008.1356425094469,320
2021-01-14T22:15:00.000Z,BUY,38800.01,0,1008.1356425094469,20
2021-01-15T00:15:00.000Z,SELL,39529.5,0.3760256762820411,1008.511668185729,20
2021-01-15T06:45:00.000Z,BUY,38037.98,0,1008.511668185729,20
2021-01-15T09:45:00.000Z,SELL,38693.61,0.34472387860764286,1008.8563920643367,20
2021-01-15T13:15:00.000Z,BUY,37702.43,0,1008.8563920643367,20
2021-01-15T14:45:00.000Z,SELL,37042.04,-0.3503169424358055,1008.5060751219008,20
2021-01-15T16:45:00.000Z,BUY,36186.5,0,1008.5060751219008,40
2021-01-15T17:15:00.000Z,SELL,35602.83,-0.6451798322578843,1007.8608952896429,40
2021-01-16T09:30:00.000Z,SELL,37310.43,0,1007.8608952896429,80
2021-01-16T10:15:00.000Z,BUY,37889.83,-1.2423335780370293,1006.6185617116059,80
2021-01-16T20:00:00.000Z,BUY,36420.5,0,1006.6185617116059,160
2021-01-16T21:45:00.000Z,SELL,35854.5,-2.486511717302069,1004.1320499943039,160
2021-01-17T07:00:00.000Z,BUY,35404.84,0,1004.1320499943039,320
2021-01-17T07:45:00.000Z,SELL,34811,-5.367311361949352,998.7647386323546,320
2021-01-17T22:15:00.000Z,SELL,36614.34,0,998.7647386323546,640
2021-01-18T00:00:00.000Z,BUY,35869.83,13.01365530554413,1011.7783939378987,640
2021-01-18T04:30:00.000Z,BUY,35256.82,0,1011.7783939378987,20
2021-01-18T07:15:00.000Z,SELL,35941.92,0.38863402882052245,1012.1670279667193,20
2021-01-18T13:00:00.000Z,SELL,37096.81,0,1012.1670279667193,20
2021-01-18T14:45:00.000Z,BUY,36442.05,0.3530007027558406,1012.5200286694751,20
2021-01-18T18:00:00.000Z,BUY,35717.07,0,1012.5200286694751,20
2021-01-18T20:45:00.000Z,SELL,36262.66,0.3055065827068143,1012.8255352521819,20
2021-01-19T00:45:00.000Z,SELL,36603.25,0,1012.8255352521819,20
2021-01-19T08:00:00.000Z,BUY,37225.61,-0.3400572353547844,1012.4854780168271,20
2021-01-19T09:00:00.000Z,SELL,37336,0,1012.4854780168271,40
2021-01-19T19:00:00.000Z,BUY,36554.04,0.8377544461109913,1013.3232324629381,40
2021-01-19T20:15:00.000Z,BUY,36459.8,0,1013.3232324629381,20
2021-01-20T00:00:00.000Z,SELL,35891.03,-0.3119984201778419,1013.0112340427603,20
2021-01-20T00:45:00.000Z,BUY,36342.66,0,1013.0112340427603,40
2021-01-20T03:30:00.000Z,SELL,35585.29,-0.8335878551542486,1012.177646187606,40
2021-01-20T04:45:00.000Z,BUY,35200.16,0,1012.177646187606,80
2021-01-20T07:30:00.000Z,SELL,35796.41,1.3551074767841962,1013.5327536643902,80
2021-01-20T11:00:00.000Z,BUY,34749.68,0,1013.5327536643902,20
2021-01-20T16:00:00.000Z,SELL,34226.78,-0.3009524116481081,1013.231801252742,20
2021-01-21T00:15:00.000Z,SELL,35363.06,0,1013.231801252742,40
2021-01-21T01:45:00.000Z,BUY,34807.78,0.628090442399497,1013.8598916951415,40
2021-01-21T10:00:00.000Z,BUY,32915.76,0,1013.8598916951415,20
2021-01-21T12:00:00.000Z,SELL,32247.3,-0.4061640988997384,1013.4537275962418,20
2021-01-21T15:30:00.000Z,BUY,31495.38,0,1013.4537275962418,40
2021-01-21T16:15:00.000Z,SELL,32187.38,0.878859058058674,1014.3325866543005,40
2021-01-21T23:00:00.000Z,BUY,30918.79,0,1014.3325866543005,20
2021-01-22T00:30:00.000Z,SELL,29776.3,-0.7390263331779812,1013.5935603211225,20
2021-01-22T14:45:00.000Z,SELL,32296.25,0,1013.5935603211225,40
2021-01-22T18:45:00.000Z,BUY,32954.21,-0.8149057553121482,1012.7786545658104,40
2021-01-22T20:00:00.000Z,SELL,33608.99,0,1012.7786545658104,80
2021-01-22T23:00:00.000Z,BUY,32885.52,1.7220868583078546,1014.5007414241182,80
2021-01-23T12:30:00.000Z,BUY,31747.72,0,1014.5007414241182,20
2021-01-23T17:45:00.000Z,SELL,32317.45,0.35891081312295786,1014.8596522372412,20
2021-01-24T00:45:00.000Z,BUY,31976.01,0,1014.8596522372412,20
2021-01-24T04:00:00.000Z,SELL,32494.03,0.32400540280041223,1015.1836576400416,20
2021-01-24T05:45:00.000Z,SELL,32834.05,0,1015.1836576400416,20
2021-01-24T13:30:00.000Z,BUY,32339.05,0.3015162613201866,1015.4851739013618,20
2021-01-24T20:15:00.000Z,BUY,31349.75,0,1015.4851739013618,20
2021-01-24T22:00:00.000Z,SELL,31919.8,0.36367116165200636,1015.8488450630138,20
2021-01-25T04:30:00.000Z,SELL,33500,0,1015.8488450630138,20
2021-01-25T10:15:00.000Z,BUY,32959.02,0.3229731343283601,1016.1718181973421,20
2021-01-25T14:00:00.000Z,SELL,34564.99,0,1016.1718181973421,20
2021-01-25T16:30:00.000Z,BUY,33907.64,0.3803559613354429,1016.5521741586775,20
2021-01-25T20:45:00.000Z,BUY,33376.95,0,1016.5521741586775,20
2021-01-25T21:30:00.000Z,SELL,32692.19,-0.41031909746097145,1016.1418550612166,20
2021-01-25T23:00:00.000Z,BUY,32468.29,0,1016.1418550612166,40
2021-01-26T03:30:00.000Z,SELL,31869.15,-0.7381232581081411,1015.4037318031085,40
2021-01-26T04:30:00.000Z,BUY,31756.58,0,1015.4037318031085,80
2021-01-26T10:30:00.000Z,SELL,32319.71,1.4186162363831303,1016.8223480394917,80
2021-01-27T00:00:00.000Z,SELL,32474.14,0,1016.8223480394917,20
2021-01-27T03:00:00.000Z,BUY,31808.58,0.4099015401177661,1017.2322495796094,20
2021-01-27T10:00:00.000Z,BUY,31197.9,0,1017.2322495796094,20
2021-01-27T12:00:00.000Z,SELL,30647.15,-0.35306863602998917,1016.8791809435794,20
2021-01-27T12:45:00.000Z,BUY,30712.43,0,1016.8791809435794,40
2021-01-27T14:30:00.000Z,SELL,30212.47,-0.6511500392512075,1016.2280309043282,40
2021-01-27T15:30:00.000Z,BUY,29805.02,0,1016.2280309043282,80
2021-01-27T16:00:00.000Z,SELL,30318.63,1.3785865602505902,1017.6066174645788,80
2021-01-28T06:30:00.000Z,SELL,31696.83,0,1017.6066174645788,20
2021-01-28T08:00:00.000Z,BUY,31201.32,0.31265587126536126,1017.9192733358442,20
2021-01-28T17:30:00.000Z,SELL,32225.26,0,1017.9192733358442,20
2021-01-28T20:15:00.000Z,BUY,32860.47,-0.39423110938437905,1017.5250422264598,20
2021-01-28T22:45:00.000Z,SELL,33388.66,0,1017.5250422264598,40
2021-01-29T00:15:00.000Z,BUY,33895.12,-0.6067449247738592,1016.918297301686,40
2021-01-29T01:00:00.000Z,SELL,34166.57,0,1016.918297301686,80
2021-01-29T04:15:00.000Z,BUY,33349.37,1.9134493161004973,1018.8317466177865,80
2021-01-29T05:45:00.000Z,BUY,33111.63,0,1018.8317466177865,20
2021-01-29T06:45:00.000Z,SELL,32550.01,-0.33922824095340465,1018.4925183768331,20
2021-01-29T10:00:00.000Z,SELL,37044.39,0,1018.4925183768331,40
2021-01-29T10:30:00.000Z,BUY,35810.82,1.3319911597950456,1019.8245095366282,40
2021-01-30T04:15:00.000Z,BUY,33402.96,0,1019.8245095366282,20
2021-01-30T08:00:00.000Z,SELL,34073.81,0.4016709896368457,1020.226180526265,20
2021-01-31T10:30:00.000Z,BUY,33644.34,0,1020.226180526265,20
2021-01-31T12:45:00.000Z,SELL,34179.47,0.3181099703546003,1020.5442904966196,20
2021-01-31T16:30:00.000Z,BUY,32954.53,0,1020.5442904966196,20
2021-01-31T18:00:00.000Z,SELL,32329.62,-0.37925590199587117,1020.1650345946238,20
2021-02-01T09:45:00.000Z,SELL,34393.93,0,1020.1650345946238,40
2021-02-01T13:00:00.000Z,BUY,33816,0.6721302276302827,1020.8371648222541,40
2021-02-01T14:45:00.000Z,BUY,33764.59,0,1020.8371648222541,20
2021-02-01T16:00:00.000Z,SELL,33178.13,-0.3473816800381697,1020.4897831422159,20
2021-02-02T00:30:00.000Z,BUY,34028.23,0,1020.4897831422159,40
2021-02-02T09:00:00.000Z,SELL,34709.72,0.801087802686179,1021.290870944902,40
2021-02-02T10:00:00.000Z,SELL,35399.51,0,1021.290870944902,20
2021-02-02T12:00:00.000Z,BUY,34821.61,0.32650169451498134,1021.617372639417,20
2021-02-02T20:45:00.000Z,SELL,35634.55,0,1021.617372639417,20
2021-02-03T00:30:00.000Z,BUY,36275.46,-0.3597126945618767,1021.2576599448552,20
2021-02-03T01:30:00.000Z,SELL,36023.93,0,1021.2576599448552,40
2021-02-03T04:15:00.000Z,BUY,36790.16,-0.8508011202553449,1020.4068588245998,40
2021-02-03T09:45:00.000Z,BUY,35881.93,0,1020.4068588245998,80
2021-02-03T13:30:00.000Z,SELL,36667.8,1.7521242586449561,1022.1589830832447,80
2021-02-03T22:45:00.000Z,SELL,37378.37,0,1022.1589830832447,20
2021-02-04T00:15:00.000Z,BUY,37945.89,-0.30366225172472566,1021.85532083152,20
2021-02-04T01:00:00.000Z,SELL,38126.59,0,1021.85532083152,40
2021-02-04T08:30:00.000Z,BUY,38763.05,-0.667733463706045,1021.1875873678139,40
2021-02-04T16:00:00.000Z,BUY,36604.61,0,1021.1875873678139,80
2021-02-04T18:30:00.000Z,SELL,37422.22,1.7869006116989101,1022.9744879795128,80
2021-02-05T02:45:00.000Z,BUY,36839.4,0,1022.9744879795128,20
2021-02-05T03:45:00.000Z,SELL,37393.07,0.3005857858705615,1023.2750737653834,20
2021-02-05T14:30:00.000Z,SELL,38136.88,0,1023.2750737653834,20
2021-02-05T19:00:00.000Z,BUY,37453.9,0.3581729811143418,1023.6332467464977,20
2021-02-05T19:45:00.000Z,BUY,37605.25,0,1023.6332467464977,20
2021-02-06T00:00:00.000Z,SELL,38362.65,0.4028160961567874,1024.0360628426545,20
2021-02-06T02:00:00.000Z,SELL,38848.77,0,1024.0360628426545,20
2021-02-06T02:45:00.000Z,BUY,39509,-0.33989750512049843,1023.696165337534,20
2021-02-06T09:30:00.000Z,SELL,39735.12,0,1023.696165337534,40
2021-02-06T11:15:00.000Z,BUY,40347.35,-0.6163112128514986,1023.0798541246825,40
2021-02-06T12:15:00.000Z,SELL,40114.68,0,1023.0798541246825,80
2021-02-06T16:00:00.000Z,BUY,40886.91,-1.5400446918684196,1021.5398094328141,80
2021-02-06T21:00:00.000Z,BUY,40159,0,1021.5398094328141,160
2021-02-06T23:15:00.000Z,SELL,39459.6,-2.78652356881397,1018.7532858640001,160
2021-02-07T00:30:00.000Z,BUY,39435.81,0,1018.7532858640001,320
2021-02-07T02:00:00.000Z,SELL,38674.27,-6.17948002082372,1012.5738058431764,320
2021-02-07T16:00:00.000Z,BUY,37965.79,0,1012.5738058431764,640
2021-02-07T21:45:00.000Z,SELL,38547.54,9.806723368590513,1022.3805292117669,640
2021-02-08T14:15:00.000Z,SELL,43563.01,0,1022.3805292117669,20
2021-02-08T16:15:00.000Z,BUY,44243.08,-0.3122236043836272,1022.0683056073833,20
2021-02-08T22:30:00.000Z,SELL,44508.17,0,1022.0683056073833,40
2021-02-08T23:15:00.000Z,BUY,45345.52,-0.7525359950768576,1021.3157696123064,40
2021-02-09T00:30:00.000Z,SELL,46790.4,0,1021.3157696123064,80
2021-02-09T02:15:00.000Z,BUY,45972.96,1.3976200246204389,1022.7133896369269,80
2021-02-09T07:30:00.000Z,SELL,47713.26,0,1022.7133896369269,20
2021-02-09T08:45:00.000Z,BUY,46956.04,0.3174044280353097,1023.0307940649622,20
2021-02-10T04:45:00.000Z,BUY,45969.31,0,1023.0307940649622,20
2021-02-10T07:30:00.000Z,SELL,46663.81,0.30215811375023904,1023.3329521787124,20
2021-02-10T13:45:00.000Z,BUY,45811.41,0,1023.3329521787124,20
2021-02-10T15:00:00.000Z,SELL,44993.48,-0.357085712926103,1022.9758664657863,20
2021-02-10T16:30:00.000Z,BUY,44720.63,0,1022.9758664657863,40
2021-02-11T04:00:00.000Z,SELL,45518.84,0.7139523750000831,1023.6898188407864,40
2021-02-11T11:30:00.000Z,SELL,46323.65,0,1023.6898188407864,20
2021-02-11T13:15:00.000Z,BUY,47422.07,-0.474237241668132,1023.2155815991183,20
2021-02-11T14:00:00.000Z,SELL,47715.09,0,1023.2155815991183,40
2021-02-11T20:30:00.000Z,BUY,48700,-0.8256591363445012,1022.3899224627738,40
2021-02-12T15:30:00.000Z,BUY,47034.94,0,1022.3899224627738,80
2021-02-12T16:30:00.000Z,SELL,47894.94,1.4627423783255595,1023.8526648410993,80
2021-02-13T08:45:00.000Z,BUY,47553.81,0,1023.8526648410993,20
2021-02-13T11:00:00.000Z,SELL,46770.57,-0.3294120912709194,1023.5232527498284,20
2021-02-13T11:45:00.000Z,BUY,46821.45,0,1023.5232527498284,40
2021-02-14T00:15:00.000Z,SELL,47638.47,0.6979877812412936,1024.2212405310697,40
2021-02-14T07:00:00.000Z,SELL,48867.94,0,1024.2212405310697,20
2021-02-14T12:15:00.000Z,BUY,49739.69,-0.3567778793212891,1023.8644626517485,20
2021-02-14T16:00:00.000Z,BUY,48630.09,0,1023.8644626517485,40
2021-02-15T02:15:00.000Z,SELL,47655.51,-0.8016271407270639,1023.0628355110214,40
2021-02-15T03:00:00.000Z,BUY,46929.1,0,1023.0628355110214,80
2021-02-15T09:00:00.000Z,SELL,47648.01,1.2255253137179338,1024.2883608247394,80
2021-02-15T18:00:00.000Z,SELL,48638.74,0,1024.2883608247394,20
2021-02-16T00:15:00.000Z,BUY,47698.64,0.386564290111133,1024.6749251148506,20
2021-02-16T04:15:00.000Z,SELL,49695,0,1024.6749251148506,20
2021-02-16T06:30:00.000Z,BUY,48849.99,0.34007847872019403,1025.0150035935708,20
2021-02-16T13:30:00.000Z,SELL,49584.13,0,1025.0150035935708,20
2021-02-16T16:30:00.000Z,BUY,48746.99,0.33766449063440235,1025.352668084205,20
2021-02-16T17:30:00.000Z,BUY,48491.78,0,1025.352668084205,20
2021-02-16T23:45:00.000Z,SELL,49222.21,0.30125930621643515,1025.6539273904216,20
2021-02-17T03:00:00.000Z,SELL,49738.62,0,1025.6539273904216,20
2021-02-17T07:00:00.000Z,BUY,50627.99,-0.35761748114442876,1025.2963099092772,20
2021-02-17T08:30:00.000Z,SELL,50995.83,0,1025.2963099092772,40
2021-02-17T19:30:00.000Z,BUY,51881.39,-0.694613657626514,1024.6016962516508,40
2021-02-17T21:00:00.000Z,SELL,52338.19,0,1024.6016962516508,80
2021-02-18T07:30:00.000Z,BUY,51511.68,1.2633375361280197,1025.8650337877789,80
2021-02-18T08:15:00.000Z,BUY,52020,0,1025.8650337877789,20
2021-02-18T12:15:00.000Z,SELL,51047.55,-0.37387543252595046,1025.491158355253,20
2021-02-19T03:00:00.000Z,BUY,51309.98,0,1025.491158355253,40
2021-02-19T09:00:00.000Z,SELL,52320.71,0.7879402798441908,1026.2790986350972,40
2021-02-19T10:15:00.000Z,SELL,52959.53,0,1026.2790986350972,20
2021-02-19T15:45:00.000Z,BUY,53831.21,-0.3291872114423977,1025.9499114236548,20
2021-02-19T17:15:00.000Z,SELL,54533.19,0,1025.9499114236548,40
2021-02-19T19:00:00.000Z,BUY,55548.25,-0.7445447442190692,1025.2053666794359,40
2021-02-19T22:00:00.000Z,SELL,55790.96,0,1025.2053666794359,80
2021-02-20T12:15:00.000Z,BUY,57184.93,-1.998847125053953,1023.2065195543819,80
2021-02-20T13:15:00.000Z,SELL,57114.75,0,1023.2065195543819,160
2021-02-20T15:30:00.000Z,BUY,56208.5,2.5387487470399503,1025.745268301422,160
2021-02-20T23:15:00.000Z,BUY,55922.68,0,1025.745268301422,20
2021-02-21T03:15:00.000Z,SELL,56875.84,0.34088495043513517,1026.086153251857,20
2021-02-21T08:00:00.000Z,BUY,56169.88,0,1026.086153251857,20
2021-02-21T10:15:00.000Z,SELL,57364.8,0.42546645996039356,1026.5116197118175,20
2021-02-21T11:15:00.000Z,SELL,57511.71,0,1026.5116197118175,20
2021-02-21T19:15:00.000Z,BUY,58393.24,-0.30655669949650216,1026.205063012321,20
2021-02-22T00:45:00.000Z,BUY,56819,0,1026.205063012321,40
2021-02-22T04:00:00.000Z,SELL,55954.31,-0.6087329942448845,1025.596330018076,40
2021-02-22T05:15:00.000Z,BUY,56133.6,0,1025.596330018076,80
2021-02-22T10:00:00.000Z,SELL,54853.08,-1.8249604514942876,1023.7713695665818,80
2021-02-22T10:45:00.000Z,BUY,54929.25,0,1023.7713695665818,160
2021-02-22T12:15:00.000Z,SELL,53736,-3.475743797703409,1020.2956257688784,160
2021-02-22T15:00:00.000Z,BUY,53316.95,0,1020.2956257688784,320
2021-02-22T17:15:00.000Z,SELL,52472.23,-5.0698774029646865,1015.2257483659137,320
2021-02-23T03:30:00.000Z,BUY,51867.5,0,1015.2257483659137,640
2021-02-23T04:45:00.000Z,SELL,50817.71,-12.953498819106388,1002.2722495468073,640
2021-02-23T06:00:00.000Z,BUY,49960.12,0,1002.2722495468073,1002.2722495468073
2021-02-23T06:15:00.000Z,SELL,50910.99,19.075827158272798,1021.3480767050801,1002.2722495468073
2021-02-23T09:30:00.000Z,BUY,48417.77,0,1021.3480767050801,20
2021-02-23T10:45:00.000Z,SELL,47250.22,-0.4822816085912241,1020.8657950964888,20
2021-02-23T12:15:00.000Z,BUY,46607.71,0,1020.8657950964888,40
2021-02-23T12:45:00.000Z,SELL,47736.45,0.9687152619169643,1021.8345103584057,40
2021-02-23T20:00:00.000Z,BUY,45550.52,0,1021.8345103584057,20
2021-02-23T20:30:00.000Z,SELL,46893,0.5894466188311366,1022.4239569772369,20
2021-02-24T14:30:00.000Z,BUY,49503.36,0,1022.4239569772369,20
2021-02-24T20:45:00.000Z,SELL,48670.67,-0.33641756842363923,1022.0875394088133,20
2021-02-24T22:15:00.000Z,BUY,48163.27,0,1022.0875394088133,40
2021-02-24T23:15:00.000Z,SELL,49382.64,1.0126970199490215,1023.1002364287623,40
2021-02-25T10:15:00.000Z,BUY,49267.54,0,1023.1002364287623,20
2021-02-25T12:00:00.000Z,SELL,50333.93,0.4328976035742801,1023.5331340323365,20
2021-02-25T13:45:00.000Z,SELL,51526.5,0,1023.5331340323365,20
2021-02-25T17:00:00.000Z,BUY,50671.33,0.33193405335118753,1023.8650680856878,20
2021-02-25T18:15:00.000Z,BUY,49832.93,0,1023.8650680856878,20
2021-02-25T20:15:00.000Z,SELL,48910.42,-0.3702411236907009,1023.4948269619971,20
2021-02-25T22:45:00.000Z,BUY,48368.45,0,1023.4948269619971,40
2021-02-25T23:45:00.000Z,SELL,47359.48,-0.8344034179304849,1022.6604235440666,40
2021-02-26T01:15:00.000Z,BUY,47000,0,1022.6604235440666,80
2021-02-26T02:45:00.000Z,SELL,47780.01,1.3276765957446843,1023.9881001398113,80
2021-02-26T06:30:00.000Z,BUY,45840.35,0,1023.9881001398113,20
2021-02-26T07:45:00.000Z,SELL,44407.95,-0.6249515983189489,1023.3631485414924,20
2021-02-26T22:45:00.000Z,BUY,45900.03,0,1023.3631485414924,40
2021-02-27T00:15:00.000Z,SELL,46708.38,0.7044439840235386,1024.067592525516,40
2021-02-27T09:30:00.000Z,BUY,46604.4,0,1024.067592525516,20
2021-02-27T11:45:00.000Z,SELL,47470,0.3714670717786297,1024.4390595972945,20
2021-02-28T00:00:00.000Z,BUY,46102.63,0,1024.4390595972945,20
2021-02-28T03:30:00.000Z,SELL,45403.71,-0.30320179130778363,1024.1358578059867,20
2021-02-28T04:30:00.000Z,BUY,44659.19,0,1024.1358578059867,40
2021-02-28T06:15:00.000Z,SELL,43933.37,-0.6500968781565449,1023.4857609278301,40
2021-02-28T14:45:00.000Z,BUY,44416.61,0,1023.4857609278301,80
2021-02-28T15:45:00.000Z,SELL,43358.19,-1.9063498992831702,1021.5794110285469,80
2021-02-28T21:45:00.000Z,SELL,45303.34,0,1021.5794110285469,160
2021-03-01T00:30:00.000Z,BUY,46181.33,-3.1008398056302435,1018.4785712229167,160
2021-03-01T10:00:00.000Z,SELL,47357.85,0,1018.4785712229167,320
2021-03-01T13:15:00.000Z,BUY,48248.44,-6.0177731886055055,1012.4607980343112,320
2021-03-01T16:45:00.000Z,SELL,48903.34,0,1012.4607980343112,640
2021-03-01T19:45:00.000Z,BUY,48058.44,11.057240671087012,1023.5180387053982,640
2021-03-02T00:15:00.000Z,SELL,49909.9,0,1023.5180387053982,20
2021-03-02T03:30:00.000Z,BUY,48952.78,0.3835391375258225,1023.9015778429241,20
2021-03-02T17:45:00.000Z,BUY,47750,0,1023.9015778429241,20
2021-03-03T00:30:00.000Z,SELL,48686.84,0.39239371727748545,1024.2939715602015,20
2021-03-03T06:00:00.000Z,SELL,49082.72,0,1024.2939715602015,20
2021-03-03T07:45:00.000Z,BUY,49826.94,-0.3032513275547896,1023.9907202326467,20
2021-03-03T09:45:00.000Z,SELL,51338.57,0,1023.9907202326467,40
2021-03-03T12:45:00.000Z,BUY,52239.69,-0.7020998052731134,1023.2886204273736,40
2021-03-04T00:45:00.000Z,BUY,50735.76,0,1023.2886204273736,80
2021-03-04T01:30:00.000Z,SELL,51538.08,1.2650958613806116,1024.5537162887542,80
2021-03-04T04:30:00.000Z,BUY,49666.45,0,1024.5537162887542,20
2021-03-04T08:15:00.000Z,SELL,50470,0.3235785927925201,1024.8772948815467,20
2021-03-04T10:00:00.000Z,BUY,49081.48,0,1024.8772948815467,20
2021-03-04T14:45:00.000Z,SELL,49868.28,0.3206097289649764,1025.1979046105116,20
2021-03-04T19:30:00.000Z,BUY,48143.64,0,1025.1979046105116,20
2021-03-05T00:15:00.000Z,SELL,47316.05,-0.34380034413683574,1024.8541042663749,20
2021-03-05T01:45:00.000Z,BUY,46747.13,0,1024.8541042663749,40
2021-03-05T12:00:00.000Z,SELL,47492.7,0.6379600202194229,1025.4920642865943,40
2021-03-05T13:45:00.000Z,SELL,48061.39,0,1025.4920642865943,20
2021-03-05T16:30:00.000Z,BUY,47046.52,0.42232236728900374,1025.9143866538834,20
2021-03-06T02:45:00.000Z,BUY,48627.2,0,1025.9143866538834,20
