DATE,ACTION,PRICE,PROFIT,PROFIT_PERCENT,STOP_LOSS,TAKE_PROFIT,TOTAL_BALANCE
2021-01-05T10:30:00.000Z,SELL SHORT position entered,32524.09,0,,33011.951349999996,31548.36730000001,1000
2021-01-05T13:15:00.000Z,BUY SHORT position closed-2,31217.58,40.17053205792993,4.017053205792993,,,1040.17053205793
2021-01-06T19:15:00.000Z,BUY LONG position entered,33985.94,0,,33476.1509,35005.518200000006,1040.17053205793
2021-01-06T19:30:00.000Z,SELL LONG position closed-2,34358.01,11.387539961018987,1.0947762515910981,,,1051.558072018949
2021-01-08T12:30:00.000Z,BUY LONG position entered,38040.69,0,,36899.469300000004,40323.1314,1051.558072018949
2021-01-08T17:15:00.000Z,SELL LONG position closed-2,38965.76,25.57169246095612,2.431790800850352,,,1077.1297644799051
2021-01-09T04:45:00.000Z,BUY LONG position entered,40289.3,0,,39684.9605,41497.97900000001,1077.1297644799051
2021-01-09T05:45:00.000Z,SELL LONG position closed-2,39664.45,-16.705292306773135,-1.5509080574743312,,,1060.424472173132
2021-01-09T06:45:00.000Z,BUY LONG position entered,39734.47,0,,38655,41893.41,1060.424472173132
2021-01-09T18:45:00.000Z,SELL LONG position closed-2,40581.84,22.61441728014346,2.132581609871719,,,1083.0388894532755
2021-01-12T07:15:00.000Z,SELL SHORT position entered,33994.94,0,,34504.8641,32975.09180000001,1083.0388894532755
2021-01-12T07:45:00.000Z,BUY SHORT position closed-2,34648.73,-20.828982064261854,-1.9231979818172964,,,1062.2099073890136
2021-01-15T07:30:00.000Z,BUY LONG position entered,38800.01,0,,38218.00985,39964.0103,1062.2099073890136
2021-01-15T15:15:00.000Z,SELL LONG position closed-2,37855.49,-25.85768667912909,-2.434329269502776,,,1036.3522207098845
2021-01-15T16:00:00.000Z,BUY LONG position entered,38037.98,0,,37467.4103,39179.1194,1036.3522207098845
2021-01-15T23:45:00.000Z,SELL LONG position closed-2,37270.51,-20.90987057746537,-2.0176413153379884,,,1015.442350132419
2021-01-16T08:30:00.000Z,SELL SHORT position entered,36495.49,0,,37042.92234999999,35400.62530000001,1015.442350132419
2021-01-16T09:30:00.000Z,BUY SHORT position closed-2,37346.65,-23.68248544515263,-2.3322333800697113,,,991.7598646872664
2021-01-16T18:45:00.000Z,SELL SHORT position entered,37310.43,0,,37870.086449999995,36191.11710000001,991.7598646872664
2021-01-16T19:30:00.000Z,BUY SHORT position closed-2,37889.83,-15.401207265630644,-1.5529169725462864,,,976.3586574216357
2021-01-18T01:30:00.000Z,SELL SHORT position entered,35757.35,0,,36293.71025,34684.6295,976.3586574216357
2021-01-18T05:45:00.000Z,BUY SHORT position closed-2,35673.99,2.2761546278644285,0.23312689558930005,,,978.6348120495002
2021-01-18T07:30:00.000Z,SELL SHORT position entered,36614.34,0,,37163.55509999999,35515.90980000001,978.6348120495002
2021-01-18T12:45:00.000Z,BUY SHORT position closed-2,35209.17,37.55764213823312,3.8377586486606017,,,1016.1924541877333
2021-01-20T05:45:00.000Z,BUY LONG position entered,36410.01,0,,35863.85985,37502.310300000005,1016.1924541877333
2021-01-20T06:00:00.000Z,SELL LONG position closed-2,36447.2,1.0379617410496942,0.10214224055416368,,,1017.230415928783
2021-01-21T09:45:00.000Z,SELL SHORT position entered,35337.14,0,,35867.1971,34277.0258,1017.230415928783
2021-01-21T12:00:00.000Z,BUY SHORT position closed-2,34566.15,22.194056405723,2.181812110431116,,,1039.424472334506
2021-01-22T16:00:00.000Z,SELL SHORT position entered,31670.97,0,,32146.034549999997,30720.84090000001,1039.424472334506
2021-01-22T22:45:00.000Z,BUY SHORT position closed-2,32247.01,-18.90532790891993,-1.8188265152598644,,,1020.519144425586
2021-01-23T00:00:00.000Z,SELL SHORT position entered,32296.25,0,,32780.69375,31327.362500000003,1020.519144425586
2021-01-23T04:00:00.000Z,BUY SHORT position closed-2,32954.21,-20.790673104965983,-2.03726438828037,,,999.72847132062
2021-01-23T12:15:00.000Z,BUY LONG position entered,32286,0,,31801.71,33254.58,999.72847132062
2021-01-23T15:15:00.000Z,SELL LONG position closed-2,33374.22,33.69647887816782,3.3705630923620182,,,1033.4249501987879
2021-01-23T20:15:00.000Z,BUY LONG position entered,32363.24,0,,31877.791400000002,33334.1372,1033.4249501987879
2021-01-23T20:30:00.000Z,SELL LONG position closed-2,32260,-3.296665966031971,-0.31900390690178615,,,1030.128284232756
2021-01-24T14:00:00.000Z,SELL SHORT position entered,32441.87,0,,32928.498049999995,31468.613900000008,1030.128284232756
2021-01-24T20:00:00.000Z,BUY SHORT position closed-2,32642.34,-6.365533711223853,-0.6179360191012453,,,1023.7627505215321
2021-01-26T06:00:00.000Z,BUY LONG position entered,33376.95,0,,32876.29575,34378.258499999996,1023.7627505215321
2021-01-26T06:45:00.000Z,SELL LONG position closed-2,32692.19,-21.003470390407834,-2.051595487304857,,,1002.7592801311242
2021-01-26T20:30:00.000Z,SELL SHORT position entered,32148.39,0,,32630.615849999995,31183.93830000001,1002.7592801311242
2021-01-26T22:30:00.000Z,BUY SHORT position closed-2,31514.63,19.767979714564234,1.971358441278081,,,1022.5272598456885
2021-01-27T03:30:00.000Z,SELL SHORT position entered,32030.82,0,,32511.282299999995,31069.89540000001,1022.5272598456885
2021-01-27T07:30:00.000Z,BUY SHORT position closed-2,32059,-0.8995966441836892,-0.08797776641372368,,,1021.6276632015048
2021-01-28T06:45:00.000Z,SELL SHORT position entered,31211.5,0,,31679.672499999997,30275.155000000006,1021.6276632015048
2021-01-28T08:45:00.000Z,BUY SHORT position closed-2,30254.97,31.30953362325214,3.0646716755042176,,,1052.937196824757
2021-01-29T15:00:00.000Z,BUY LONG position entered,33111.63,0,,32614.95555,34104.978899999995,1052.937196824757
2021-01-29T16:00:00.000Z,SELL LONG position closed-2,32550.01,-17.859301655663554,-1.696141204767023,,,1035.0778951690934
2021-01-29T17:15:00.000Z,BUY LONG position entered,32306.15,0,,31821.55775,33275.334500000004,1035.0778951690934
2021-01-29T18:00:00.000Z,SELL LONG position closed-2,33362.82,33.85534207846878,3.2708013799230127,,,1068.9332372475621
2021-01-30T04:00:00.000Z,BUY LONG position entered,34914.97,0,,34391.24545,35962.4191,1068.9332372475621
2021-01-30T04:15:00.000Z,SELL LONG position closed-2,35259.13,10.536571073413981,0.9857089953105966,,,1079.4698083209762
2021-01-30T05:30:00.000Z,BUY LONG position entered,34109.69,0,,33521,35287.07000000001,1079.4698083209762
2021-01-30T12:45:00.000Z,SELL LONG position closed-2,33425.26,-21.660165217248412,-2.006555908306409,,,1057.8096431037277
2021-02-01T11:30:00.000Z,SELL SHORT position entered,33456.17,0,,33958.01254999999,32452.48490000001,1057.8096431037277
2021-02-01T16:30:00.000Z,BUY SHORT position closed-2,33618.91,-5.145476643581922,-0.4864274661445266,,,1052.6641664601457
2021-02-03T19:00:00.000Z,BUY LONG position entered,35881.93,0,,35343.70105,36958.387899999994,1052.6641664601457
2021-02-03T23:00:00.000Z,SELL LONG position closed-2,36668.03,23.061727762534485,2.1907963144680305,,,1075.7258942226802
2021-02-04T19:30:00.000Z,BUY LONG position entered,37451.17,0,,36800,38753.509999999995,1075.7258942226802
2021-02-05T00:30:00.000Z,SELL LONG position closed-2,36716.47,-21.103100770560708,-1.9617544658818327,,,1054.6227934521194
2021-02-07T06:15:00.000Z,BUY LONG position entered,40159,0,,39556.615,41363.770000000004,1054.6227934521194
2021-02-07T08:30:00.000Z,SELL LONG position closed-2,39459.6,-18.36707043851724,-1.7415772305087311,,,1036.2557230136022
2021-02-07T09:45:00.000Z,BUY LONG position entered,39435.81,0,,38700,40907.42999999999,1036.2557230136022
2021-02-07T11:15:00.000Z,SELL LONG position closed-2,38674.27,-20.01100480258373,-1.931087506507413,,,1016.2447182110184
2021-02-08T09:15:00.000Z,SELL SHORT position entered,38849.25,0,,39431.98875,37683.77250000001,1016.2447182110184
2021-02-08T12:30:00.000Z,BUY SHORT position closed-2,38413.83,11.390008177852593,1.1207938377188704,,,1027.634726388871
2021-02-08T16:15:00.000Z,SELL SHORT position entered,39067.83,0,,39653.84745,37895.7951,1027.634726388871
2021-02-08T22:00:00.000Z,BUY SHORT position closed-2,40560.8,-39.27087369472003,-3.8214817664559337,,,988.363852694151
2021-02-09T19:45:00.000Z,BUY LONG position entered,46480,0,,45782.8,47874.399999999994,988.363852694151
2021-02-09T22:15:00.000Z,SELL LONG position closed-2,45404.94,-22.860379592886652,-2.3129518072289104,,,965.5034731012644
2021-02-09T23:15:00.000Z,BUY LONG position entered,46367.79,0,,45057.65,48988.07,965.5034731012644
2021-02-10T04:15:00.000Z,SELL LONG position closed-2,47110.23,15.459619674979225,1.6011977279917853,,,980.9630927762436
2021-02-11T13:45:00.000Z,SELL SHORT position entered,44975,0,,45781.83,43361.34,980.9630927762436
2021-02-11T20:00:00.000Z,BUY SHORT position closed-2,45988.9,-22.114474258273148,-2.2543635352973905,,,958.8486185179704
2021-02-12T14:30:00.000Z,BUY LONG position entered,47434.62,0,,46723.1007,48857.6586,958.8486185179704
2021-02-12T17:45:00.000Z,SELL LONG position closed-2,47697.09,5.305597407598202,0.5533300361634474,,,964.1542159255686
2021-02-13T00:45:00.000Z,BUY LONG position entered,47034.94,0,,46121,48862.82000000001,964.1542159255686
2021-02-13T07:15:00.000Z,SELL LONG position closed-2,47961.99,19.00330192562793,1.9709815724225346,,,983.1575178511965
2021-02-14T09:15:00.000Z,SELL SHORT position entered,47221.62,0,,47929.944299999996,45804.97140000002,983.1575178511965
2021-02-14T14:45:00.000Z,BUY SHORT position closed-2,48036,-16.95545005418397,-1.7245914053774465,,,966.2020677970125
2021-02-15T01:30:00.000Z,BUY LONG position entered,48799.99,0,,48067.99015,50263.9897,966.2020677970125
2021-02-15T08:00:00.000Z,SELL LONG position closed-2,49175.31,7.431045786803941,0.7690985182578925,,,973.6331135838165
2021-02-15T12:45:00.000Z,BUY LONG position entered,47275.45,0,,45857.186499999996,50111.977,973.6331135838165
2021-02-15T16:45:00.000Z,SELL LONG position closed-2,47308.42,0.6790138169993001,0.06974021400113835,,,974.3121274008157
2021-02-15T21:00:00.000Z,SELL SHORT position entered,47922,0,,48640.829999999994,46484.34000000001,974.3121274008157
2021-02-16T02:30:00.000Z,BUY SHORT position closed-2,48646.95,-14.739108901114697,-1.512770752472762,,,959.573018499701
2021-02-18T17:30:00.000Z,BUY LONG position entered,52020,0,,51239.7,53580.600000000006,959.573018499701
2021-02-18T21:30:00.000Z,SELL LONG position closed-2,51047.55,-17.938038866590375,-1.869377162629752,,,941.6349796331106
2021-02-18T22:15:00.000Z,BUY LONG position entered,51554.01,0,,50780.699850000005,53100.6303,941.6349796331106
2021-02-19T00:30:00.000Z,SELL LONG position closed-2,52104.7,10.058363392763297,1.0681807292972845,,,951.6933430258739
2021-02-19T16:45:00.000Z,SELL SHORT position entered,51794.49,0,,52571.407349999994,50240.655300000006,951.6933430258739
2021-02-19T18:30:00.000Z,BUY SHORT position closed-2,52806.35,-18.592333394424028,-1.953605489695913,,,933.1010096314499
2021-02-20T17:45:00.000Z,BUY LONG position entered,55674.06,0,,54838.9491,57344.2818,933.1010096314499
2021-02-20T22:00:00.000Z,SELL LONG position closed-2,57684.47,33.69460752050715,3.611035372667277,,,966.795617151957
2021-02-21T08:30:00.000Z,BUY LONG position entered,55922.68,0,,54244.999599999996,59278.04080000001,966.795617151957
2021-02-21T08:45:00.000Z,SELL LONG position closed-2,55689.01,-4.039705033090262,-0.41784478140174663,,,962.7559121188667
2021-02-22T07:30:00.000Z,BUY LONG position entered,57595.32,0,,56731.3902,59323.179599999996,962.7559121188667
2021-02-22T10:15:00.000Z,SELL LONG position closed-2,56336.86,-21.036254424232876,-2.185003920457425,,,941.7196576946338
2021-02-24T12:00:00.000Z,SELL SHORT position entered,50063.8,0,,50814.757,48561.88600000001,941.7196576946338
2021-02-24T13:15:00.000Z,BUY SHORT position closed-2,50897.64,-15.684856510534361,-1.6655547521362672,,,926.0348011840995
2021-02-27T00:30:00.000Z,SELL SHORT position entered,46600,0,,47473.24,44853.520000000004,926.0348011840995
2021-02-27T01:00:00.000Z,BUY SHORT position closed-2,47516.52,-18.213077596164116,-1.9667811158798212,,,907.8217235879354
2021-02-27T02:00:00.000Z,SELL SHORT position entered,47746.69,0,,48462.890349999994,46314.28930000002,907.8217235879354
2021-02-27T05:45:00.000Z,BUY SHORT position closed-2,46240.01,28.646945672997873,3.1555695274374003,,,936.4686692609332
2021-02-27T10:45:00.000Z,SELL SHORT position entered,47587.61,0,,48301.42415,46159.981700000004,936.4686692609332
2021-02-27T11:00:00.000Z,BUY SHORT position closed-2,47830,-4.76995253054644,-0.5093552712565296,,,931.6987167303868
2021-03-01T07:15:00.000Z,SELL SHORT position entered,45159.98,0,,45837.3797,43805.180600000014,931.6987167303868
2021-03-01T09:45:00.000Z,BUY SHORT position closed-2,46181.33,-21.071543528862925,-2.2616263337583375,,,910.6271732015239
2021-03-02T16:00:00.000Z,BUY LONG position entered,48863.92,0,,48130.9612,50329.8376,910.6271732015239
2021-03-03T00:15:00.000Z,SELL LONG position closed-2,48920.06,1.0462240750134868,0.1148904958914459,,,911.6733972765373
2021-03-03T10:15:00.000Z,SELL SHORT position entered,48517.29,0,,49245.049349999994,47061.771300000015,911.6733972765373
2021-03-03T14:45:00.000Z,BUY SHORT position closed-2,49428,-17.112870064130014,-1.8770834067607631,,,894.5605272124074
2021-03-04T10:00:00.000Z,BUY LONG position entered,50735.76,0,,49870.98,52465.32,894.5605272124074
2021-03-04T11:00:00.000Z,SELL LONG position closed-2,51458.77,12.747935712007427,1.4250501027283218,,,907.3084629244148
2021-03-04T13:45:00.000Z,BUY LONG position entered,49666.45,0,,48921.45325,51156.443499999994,907.3084629244148
2021-03-04T18:00:00.000Z,SELL LONG position closed-2,50434.83,14.036792980812322,1.547080574512583,,,921.3452559052271
2021-03-05T22:15:00.000Z,SELL SHORT position entered,47673.87,0,,48388.97805,46243.65390000001,921.3452559052271
2021-03-05T23:45:00.000Z,BUY SHORT position closed-2,48470.1,-15.387941719634155,-1.6701601946726703,,,905.957314185593
2021-03-06T00:15:00.000Z,SELL SHORT position entered,48139.64,0,,48861.734599999996,46695.450800000006,905.957314185593
2021-03-06T02:00:00.000Z,BUY SHORT position closed-2,47481.07,12.393867266211497,1.3680409741327515,,,918.3511814518045
2021-03-06T12:00:00.000Z,BUY LONG position entered,48627.2,0,,47897.791999999994,50086.016,918.3511814518045
2021-03-06T15:45:00.000Z,SELL LONG position closed-2,48837.16,3.9652090611350594,0.4317748091603186,,,922.3163905129395
2021-03-06T20:00:00.000Z,BUY LONG position entered,48348.57,0,,47623.34145,49799.0271,922.3163905129395
2021-03-06T22:30:00.000Z,SELL LONG position closed-2,47550.87,-15.217239821408766,-1.6498936783445657,,,907.0991506915308
2021-03-08T06:15:00.000Z,BUY LONG position entered,50063.79,0,,49312.83315,51565.703700000005,907.0991506915308
2021-03-08T10:00:00.000Z,SELL LONG position closed-2,51650.55,28.750293342779184,3.169476382031808,,,935.84944403431
2021-03-08T18:00:00.000Z,BUY LONG position entered,49687.74,0,,48942.423899999994,51178.372200000005,935.84944403431
2021-03-08T21:45:00.000Z,SELL LONG position closed-2,50309.4,11.708726647224697,1.251133579430265,,,947.5581706815346
2021-03-10T11:45:00.000Z,BUY LONG position entered,54118.63,0,,53306.850549999996,55742.1889,947.5581706815346
2021-03-10T14:30:00.000Z,SELL LONG position closed-2,53278.19,-14.715187523549364,-1.5529587500644326,,,932.8429831579853
2021-03-11T07:00:00.000Z,BUY LONG position entered,56474.38,0,,55613.41,58196.319999999985,932.8429831579853
2021-03-11T10:30:00.000Z,SELL LONG position closed-2,55457.43,-16.797965231712336,-1.8007280469480094,,,916.045017926273
2021-03-11T11:00:00.000Z,BUY LONG position entered,55652.87,0,,54818.07695,57322.4561,916.045017926273
2021-03-11T17:30:00.000Z,SELL LONG position closed-2,54683.08,-15.96272210102949,-1.742569610516045,,,900.0822958252435
2021-03-12T11:45:00.000Z,BUY LONG position entered,56914.63,0,,56060.91054999999,58622.068900000006,900.0822958252435
2021-03-12T15:30:00.000Z,SELL LONG position closed-2,57322.97,6.457735114456219,0.717460519377889,,,906.5400309396997
2021-03-12T18:00:00.000Z,BUY LONG position entered,56654.74,0,,55804.9189,58354.3822,906.5400309396997
2021-03-12T22:30:00.000Z,SELL LONG position closed-2,55656.29,-15.976331263575483,-1.7623415092894206,,,890.5636996761242
2021-03-14T17:45:00.000Z,BUY LONG position entered,60847.8,0,,59935.083,62673.23400000001,890.5636996761242
2021-03-14T20:45:00.000Z,SELL LONG position closed-2,59871.23,-14.293003069835102,-1.6049388802881939,,,876.2706966062891
2021-03-14T21:30:00.000Z,BUY LONG position entered,60394.75,0,,59449,62286.25,876.2706966062891
2021-03-15T04:00:00.000Z,SELL LONG position closed-2,60227.64,-2.424608034802321,-0.2766962360138929,,,873.8460885714868
2021-03-16T18:15:00.000Z,SELL SHORT position entered,55916.9,0,,56755.65349999999,54239.39300000002,873.8460885714868
2021-03-16T22:15:00.000Z,BUY SHORT position closed-2,55145.56,12.05418115021995,1.379439847344906,,,885.9002697217068
2021-03-17T12:45:00.000Z,BUY LONG position entered,55904,0,,55065.44,57581.119999999995,885.9002697217068
2021-03-17T16:30:00.000Z,SELL LONG position closed-2,56053.92,2.3757543008850304,0.2681740125930135,,,888.2760240225917
2021-03-18T18:45:00.000Z,BUY LONG position entered,58279.69,0,,57405.49465,60028.080700000006,888.2760240225917
2021-03-19T02:00:00.000Z,SELL LONG position closed-2,59821.04,23.492648118533584,2.644746394498664,,,911.7686721411253
2021-03-19T05:45:00.000Z,BUY LONG position entered,57733.67,0,,56867.66495,59465.6801,911.7686721411253
2021-03-19T09:45:00.000Z,SELL LONG position closed-2,56682.31,-16.603779235622714,-1.8210517363611227,,,895.1648929055026
2021-03-21T06:45:00.000Z,BUY LONG position entered,58779.31,0,,57897.62035,60542.6893,895.1648929055026
2021-03-21T12:00:00.000Z,SELL LONG position closed-2,57739.25,-15.839335278268749,-1.7694321352190043,,,879.3255576272338
2021-03-22T00:00:00.000Z,SELL SHORT position entered,57238.91,0,,58097.49365,55521.74270000002,879.3255576272338
2021-03-22T07:15:00.000Z,BUY SHORT position closed-2,58154.99,-14.073163811665028,-1.6004497639804716,,,865.2523938155688
2021-03-22T07:45:00.000Z,SELL SHORT position entered,57835,0,,58702.524999999994,56099.95000000001,865.2523938155688
2021-03-22T08:45:00.000Z,BUY SHORT position closed-2,57525,4.637818657954981,0.536007607849918,,,869.8902124735238
2021-03-23T22:15:00.000Z,SELL SHORT position entered,55161.67,0,,55989.095049999996,53506.8199,869.8902124735238
2021-03-24T05:30:00.000Z,BUY SHORT position closed-2,54877.47,4.481785964510736,0.5152128280380146,,,874.3719984380346
2021-03-25T02:30:00.000Z,BUY LONG position entered,55827.13,0,,54989.72304999999,57501.943900000006,874.3719984380346
2021-03-25T05:00:00.000Z,SELL LONG position closed-2,54831.42,-15.594943579666994,-1.7835593554603277,,,858.7770548583676
2021-03-26T04:30:00.000Z,SELL SHORT position entered,52137.13,0,,52919.186949999996,50573.0161,858.7770548583676
2021-03-26T08:15:00.000Z,BUY SHORT position closed-2,51778.63,5.9050349370347925,0.6876097706183675,,,864.6820897954024
2021-03-26T13:30:00.000Z,SELL SHORT position entered,52343.38,0,,53128.530699999996,50773.0786,864.6820897954024
2021-03-26T17:00:00.000Z,BUY SHORT position closed-2,53167.81,-13.619102459375453,-1.5750415811894463,,,851.0629873360269
2021-03-27T22:30:00.000Z,BUY LONG position entered,54276.77,0,,53462.618449999994,55905.0731,851.0629873360269
2021-03-28T00:45:00.000Z,SELL LONG position closed-2,54945.73,10.48933265572572,1.2324978070729087,,,861.5523199917527
2021-03-28T20:15:00.000Z,BUY LONG position entered,56103.56,0,,55262.00659999999,57786.666800000006,861.5523199917527
2021-03-29T01:30:00.000Z,SELL LONG position closed-2,56130.24,0.40971046930676436,0.04755491451879398,,,861.9620304610595
2021-03-29T19:45:00.000Z,SELL SHORT position entered,58075,0,,58946.12499999999,56332.750000000015,861.9620304610595
2021-03-30T01:00:00.000Z,BUY SHORT position closed-2,57621.52,6.73065073738242,0.7808523461041812,,,868.692681198442
2021-03-30T07:00:00.000Z,BUY LONG position entered,57618.69,0,,56754.40965,59347.250700000004,868.692681198442
2021-03-30T14:15:00.000Z,SELL LONG position closed-2,57604.58,-0.2127305173323191,-0.024488581743181907,,,868.4799506811096
2021-03-31T13:30:00.000Z,BUY LONG position entered,58775.1,0,,57893.4735,60538.352999999996,868.4799506811096
2021-03-31T16:30:00.000Z,SELL LONG position closed-2,59672.1,13.254363085064174,1.5261564846337992,,,881.7343137661737
2021-04-01T15:00:00.000Z,BUY LONG position entered,58961.26,0,,58076.8411,60730.09780000001,881.7343137661737
2021-04-01T18:30:00.000Z,SELL LONG position closed-2,59222.92,3.9129862648805958,0.4437829178005969,,,885.6473000310543
2021-04-02T23:45:00.000Z,BUY LONG position entered,59227.72,0,,58339.3042,61004.551600000006,885.6473000310543
2021-04-03T09:00:00.000Z,SELL LONG position closed-2,59086.66,-2.109306387994987,-0.2381655076372983,,,883.5379936430594
2021-04-04T23:45:00.000Z,SELL SHORT position entered,58177.48,0,,59050.142199999995,56432.15560000002,883.5379936430594
2021-04-05T05:00:00.000Z,BUY SHORT position closed-2,57943.42,3.5546555607444468,0.40232062303146326,,,887.0926492038038
2021-04-06T17:45:00.000Z,BUY LONG position entered,58900.25,0,,58016.74625,60667.25750000001,887.0926492038038
2021-04-06T22:00:00.000Z,SELL LONG position closed-2,58895.84,-0.06641870930924526,-0.0074872347740518805,,,887.0262304944946
2021-04-07T16:00:00.000Z,SELL SHORT position entered,58147.03,0,,59019.23544999999,56402.61910000001,887.0262304944946
2021-04-07T18:45:00.000Z,BUY SHORT position closed-2,57350.93,12.144413602838629,1.3691154991063148,,,899.1706440973333
2021-04-08T15:15:00.000Z,SELL SHORT position entered,56908.78,0,,57762.41169999999,55201.51660000002,899.1706440973333
2021-04-08T20:00:00.000Z,BUY SHORT position closed-2,56819.11,1.416804782253394,0.15756795348626038,,,900.5874488795866
2021-04-09T17:00:00.000Z,BUY LONG position entered,58018.79,0,,57148.50815,59759.3537,900.5874488795866
2021-04-09T21:00:00.000Z,SELL LONG position closed-2,58818.78,12.417717660592002,1.3788464047595579,,,913.0051665401786
2021-04-10T02:15:00.000Z,BUY LONG position entered,58247.35,0,,57373.639749999995,59994.770500000006,913.0051665401786
2021-04-10T04:30:00.000Z,SELL LONG position closed-2,58396.22,2.33348090759217,0.25558244280641546,,,915.3386474477708
2021-04-10T09:15:00.000Z,BUY LONG position entered,58176.03,0,,57303.38955,59921.3109,915.3386474477708
2021-04-10T11:30:00.000Z,SELL LONG position closed-2,58426.84,3.946231569365824,0.431122577460163,,,919.2848790171366
2021-04-10T23:00:00.000Z,BUY LONG position entered,60304.02,0,,59399.4597,62113.14059999999,919.2848790171366
2021-04-11T06:00:00.000Z,SELL LONG position closed-2,59370,-14.238361931751534,-1.5488519670827865,,,905.0465170853851
2021-04-12T03:45:00.000Z,SELL SHORT position entered,59907.15,0,,60805.757249999995,58109.935500000014,905.0465170853851
2021-04-12T06:15:00.000Z,BUY SHORT position closed-2,59802.99,1.5735958933051708,0.1738690623740296,,,906.6201129786903
2021-04-12T19:30:00.000Z,BUY LONG position entered,60236.87,0,,59333.31695,62043.97610000001,906.6201129786903
2021-04-13T04:45:00.000Z,SELL LONG position closed-2,60163.04,-1.1112091803777036,-0.12256612934902118,,,905.5089037983125
2021-04-14T19:45:00.000Z,BUY LONG position entered,63868.59,0,,62910.561149999994,65784.6477,905.5089037983125
2021-04-14T23:30:00.000Z,SELL LONG position closed-2,62867.99,-14.18619401399953,-1.5666542818621776,,,891.322709784313
2021-04-15T00:15:00.000Z,BUY LONG position entered,63101.97,0,,62155.44045,64995.0291,891.322709784313
2021-04-15T04:45:00.000Z,SELL LONG position closed-2,61947.87,-16.301797540743568,-1.8289444846175145,,,875.0209122435695
2021-04-15T23:30:00.000Z,SELL SHORT position entered,62908.4,0,,63852.026,61021.14800000001,875.0209122435695
2021-04-16T03:00:00.000Z,BUY SHORT position closed-2,62606.63,4.197453133250019,0.47969746488545895,,,879.2183653768195
2021-04-17T02:30:00.000Z,SELL SHORT position entered,61781.99,0,,62708.719849999994,59928.530300000006,879.2183653768195
2021-04-17T10:15:00.000Z,BUY SHORT position closed-2,61496.31,4.065506834934421,0.46240012663884783,,,883.283872211754
2021-04-19T05:45:00.000Z,SELL SHORT position entered,55875.01,0,,56713.135149999995,54198.75970000002,883.283872211754
2021-04-19T10:15:00.000Z,BUY SHORT position closed-2,56753.21,-13.882769713622597,-1.5717223137857104,,,869.4011024981314
2021-04-19T11:00:00.000Z,SELL SHORT position entered,56856.63,0,,57709.47944999999,55150.93110000001,869.4011024981314
2021-04-19T14:45:00.000Z,BUY SHORT position closed-2,56631.01,3.449980710176181,0.3968226748577876,,,872.8510832083076
2021-04-20T20:30:00.000Z,SELL SHORT position entered,55977.35,0,,56817.01024999999,54298.02950000001,872.8510832083076
2021-04-21T01:00:00.000Z,BUY SHORT position closed-2,55135.48,13.127222732418986,1.5039475787974874,,,885.9783059407266
2021-04-21T11:00:00.000Z,BUY LONG position entered,55835.82,0,,54998.282699999996,57510.89460000001,885.9783059407266
2021-04-21T20:15:00.000Z,SELL LONG position closed-2,54918.13,-14.561502483150557,-1.643550681265185,,,871.4168034575761
2021-04-22T21:15:00.000Z,SELL SHORT position entered,54882.43,0,,55705.66645,53235.95710000001,871.4168034575761
2021-04-23T04:00:00.000Z,BUY SHORT position closed-2,53539.2,21.327648810526842,2.4474681605752573,,,892.7444522681029
2021-04-23T21:15:00.000Z,SELL SHORT position entered,50080.25,0,,50831.45374999999,48577.84250000001,892.7444522681029
2021-04-24T05:15:00.000Z,BUY SHORT position closed-2,50885.06,-14.346766692057045,-1.6070406996770137,,,878.3976855760459
2021-04-24T05:45:00.000Z,SELL SHORT position entered,51209.68,0,,51977.82519999999,49673.38960000002,878.3976855760459
2021-04-24T10:30:00.000Z,BUY SHORT position closed-2,50020.09,20.40499184498735,2.322978780574305,,,898.8026774210332
2021-04-27T07:15:00.000Z,BUY LONG position entered,53350,0,,52549.75,54950.5,898.8026774210332
2021-04-27T16:15:00.000Z,SELL LONG position closed-2,54676.8,22.352978301822482,2.486972820993445,,,921.1556557228557
2021-04-28T14:30:00.000Z,BUY LONG position entered,54892.69,0,,54069.29965,56539.470700000005,921.1556557228557
2021-04-28T18:45:00.000Z,SELL LONG position closed-2,53971.52,-15.458177680529557,-1.6781287271583984,,,905.6974780423262
2021-04-30T14:15:00.000Z,SELL SHORT position entered,54136.77,0,,54948.82154999999,52512.666900000004,905.6974780423262
2021-04-30T20:30:00.000Z,BUY SHORT position closed-2,54354.82,-3.6479334671634804,-0.40277615380452686,,,902.0495445751627
2021-05-01T19:00:00.000Z,BUY LONG position entered,57807.65,0,,56940.53525,59541.8795,902.0495445751627
2021-05-01T21:30:00.000Z,SELL LONG position closed-2,58012.47,3.1960785072543954,0.3543129672283853,,,905.2456230824171
2021-05-02T01:15:00.000Z,BUY LONG position entered,57399.06,0,,56538.0741,59121.0318,905.2456230824171
2021-05-02T05:00:00.000Z,SELL LONG position closed-2,57925.29,8.29921960803301,0.9167920171515058,,,913.5448426904501
2021-05-02T10:45:00.000Z,BUY LONG position entered,57442.61,0,,56580.97085,59165.888300000006,913.5448426904501
2021-05-02T13:15:00.000Z,SELL LONG position closed-2,56510.01,-14.831706294214564,-1.6235334710591993,,,898.7131363962355
2021-05-02T21:45:00.000Z,SELL SHORT position entered,56880.86,0,,57734.07289999999,55174.43420000002,898.7131363962355
