DATE,ACTION,PRICE,PROFIT,PROFIT_PERCENT,FEE,STOP_TAKE_CHECK,CHANGED_WAVE,BB_CHECK,SMA160,TOTAL_BALANCE
2021-01-15T15:15:00.000Z,SELL LONG position closed-2,37855.49,-29.923364341684913,-2.383457981592997,1.2554601160489294,true,true,false,,1224.2812915911957
2021-01-15T15:30:00.000Z,SELL SHORT position entered,37864.79,0,,,,,,37950.22881249998,1224.2812915911957
2021-01-15T15:45:00.000Z,BUY SHORT position closed-2,38009.6,-4.682138045274203,-0.38243972830695133,1.2242812915911956,false,true,false,,1218.3748722543303
2021-01-15T16:30:00.000Z,BUY LONG position entered,38343.5,0,,,,,,38038.09462499996,1218.3748722543303
2021-01-15T18:30:00.000Z,SELL LONG position closed-2,38193.73,-4.758981434076888,-0.3906007537131373,1.2183748722543304,false,true,false,,1212.397515947999
2021-01-15T22:00:00.000Z,SELL SHORT position entered,37619.99,0,,,,,,38459.64731250002,1212.397515947999
2021-01-16T02:00:00.000Z,BUY SHORT position closed-2,36186.5,46.1977718531104,3.8104475838510274,1.212397515947999,false,false,true,,1257.3828902851615
2021-01-16T11:00:00.000Z,SELL SHORT position entered,36933.34,0,,,,,,38078.47975000004,1257.3828902851615
2021-01-16T12:30:00.000Z,BUY SHORT position closed-2,36421.58,17.42269364028078,1.385631518839062,1.2573828902851616,false,false,true,,1273.548201035157
2021-01-17T04:30:00.000Z,SELL SHORT position entered,36504.8,0,,,,,,37133.58687500002,1273.548201035157
2021-01-17T05:45:00.000Z,BUY SHORT position closed-2,36720.19,-7.514341867945084,-0.5900319957923326,1.273548201035157,false,false,true,,1264.7603109661768
2021-01-17T07:15:00.000Z,SELL SHORT position entered,35942.74,0,,,,,,36984.22500000003,1264.7603109661768
2021-01-17T08:00:00.000Z,BUY SHORT position closed-2,35988.06,-1.5947292079843318,-0.12608944115000612,1.264760310966177,false,false,true,,1261.9008214472262
2021-01-17T11:45:00.000Z,SELL SHORT position entered,36462.01,0,,,,,,36739.38581250001,1261.9008214472262
2021-01-17T17:00:00.000Z,BUY SHORT position closed-2,34811,57.139221760335964,4.528027939216741,1.2619008214472263,true,false,false,,1317.778142386115
2021-01-17T17:15:00.000Z,SELL SHORT position entered,34787.55,0,,,,,,36499.05818750001,1317.778142386115
2021-01-17T18:15:00.000Z,BUY SHORT position closed-2,34758.5,1.1004355016757568,0.08350688680290193,1.317778142386115,false,false,true,,1317.5607997454047
2021-01-17T22:00:00.000Z,SELL SHORT position entered,35213.13,0,,,,,,36397.018000000004,1317.5607997454047
2021-01-18T00:45:00.000Z,BUY SHORT position closed-2,35857.33,-24.103868846535242,-1.8294312377229869,1.3175607997454046,true,false,false,,1292.139370099124
2021-01-18T02:45:00.000Z,SELL SHORT position entered,35878.58,0,,,,,,36256.891375000014,1292.139370099124
2021-01-18T05:45:00.000Z,BUY SHORT position closed-2,35673.99,7.368150961620685,0.5702288106162612,1.2921393700991242,false,false,true,,1298.2153816906457
2021-01-18T06:45:00.000Z,BUY LONG position entered,36747.51,0,,,,,,36197.452875000025,1298.2153816906457
2021-01-18T08:00:00.000Z,SELL LONG position closed-2,36441.98,-10.793758422487441,-0.8314304833170978,1.2982153816906457,false,false,true,,1286.1234078864677
2021-01-18T13:00:00.000Z,SELL SHORT position entered,35132.02,0,,,,,,36052.802937500026,1286.1234078864677
2021-01-18T14:15:00.000Z,BUY SHORT position closed-2,35177,-1.646641180516732,-0.12803135145660058,1.2861234078864678,false,false,true,,1283.1906432980645
2021-01-18T16:45:00.000Z,BUY LONG position entered,36067.57,0,,,,,,35863.86812500003,1283.1906432980645
2021-01-18T18:45:00.000Z,SELL LONG position closed-2,36429.99,12.893964105263601,1.0048362004981157,1.2831906432980646,false,false,true,,1294.80141676003
2021-01-18T21:30:00.000Z,BUY LONG position entered,37332.12,0,,,,,,35793.74606250004,1294.80141676003
2021-01-18T22:30:00.000Z,SELL LONG position closed-2,36950,-13.253185658150302,-1.0235689802775803,1.29480141676003,false,false,true,,1280.2534296851197
2021-01-19T03:00:00.000Z,SELL SHORT position entered,35677.15,0,,,,,,35835.56762500003,1280.2534296851197
2021-01-19T03:30:00.000Z,BUY SHORT position closed-2,35745.74,-2.461311588568534,-0.19225190352927995,1.2802534296851198,false,false,true,,1276.5118646668661
2021-01-19T09:15:00.000Z,BUY LONG position entered,36686.86,0,,,,,,35876.515250000055,1276.5118646668661
2021-01-19T09:45:00.000Z,SELL LONG position closed-2,36578.5,-3.770364257265472,-0.2953646073825903,1.276511864666866,false,false,true,,1271.4649885449337
2021-01-19T15:30:00.000Z,BUY LONG position entered,36533.06,0,,,,,,36153.782187500045,1271.4649885449337
2021-01-19T19:15:00.000Z,SELL LONG position closed-2,37187.63,22.781087528716647,1.79171960958102,1.2714649885449338,false,false,true,,1292.9746110851054
2021-01-19T22:45:00.000Z,BUY LONG position entered,37026.2,0,,,,,,36387.73343750005,1292.9746110851054
2021-01-20T02:30:00.000Z,SELL LONG position closed-2,37263.93,8.301658131087345,0.6420588664243244,1.2929746110851055,false,false,true,,1299.9832946051076
2021-01-20T09:30:00.000Z,SELL SHORT position entered,35981.07,0,,,,,,36664.895187500006,1299.9832946051076
2021-01-20T11:00:00.000Z,BUY SHORT position closed-2,36200.55,-7.929734538187251,-0.6099874183841758,1.2999832946051078,false,false,true,,1290.7535767723152
2021-01-20T13:15:00.000Z,SELL SHORT position entered,35097.16,0,,,,,,36634.27762499998,1290.7535767723152
2021-01-20T14:15:00.000Z,BUY SHORT position closed-2,35280.29,-6.734895430693272,-0.5217801098436379,1.2907535767723153,false,false,true,,1282.7279277648497
2021-01-20T18:00:00.000Z,SELL SHORT position entered,35606.99,0,,,,,,36487.441562500004,1282.7279277648497
2021-01-20T21:00:00.000Z,BUY SHORT position closed-2,34539.5,38.45591092113365,2.9979787676520755,1.2827279277648498,false,false,true,,1319.9011107582185
2021-01-21T00:30:00.000Z,SELL SHORT position entered,34988.02,0,,,,,,36284.56406249996,1319.9011107582185
2021-01-21T01:45:00.000Z,BUY SHORT position closed-2,34344.29,24.284310516239064,1.8398583286507668,1.3199011107582186,false,false,true,,1342.8655201636993
2021-01-21T04:30:00.000Z,SELL SHORT position entered,35103.16,0,,,,,,36076.053874999954,1342.8655201636993
2021-01-21T06:45:00.000Z,BUY SHORT position closed-2,34725.81,14.435461195908848,1.0749744467449818,1.3428655201636994,false,false,true,,1355.9581158394444
2021-01-21T09:30:00.000Z,SELL SHORT position entered,35363.06,0,,,,,,35882.65974999996,1355.9581158394444
2021-01-21T12:15:00.000Z,BUY SHORT position closed-2,34591.32,29.59153185040916,2.182333768627483,1.3559581158394445,false,false,true,,1384.1936895740141
2021-01-21T17:15:00.000Z,SELL SHORT position entered,34681.91,0,,,,,,35405.767687499974,1384.1936895740141
2021-01-21T18:30:00.000Z,BUY SHORT position closed-2,32972.64,68.21887109960727,4.928419455560562,1.3841936895740141,true,false,false,,1451.0283669840474
2021-01-21T18:45:00.000Z,SELL SHORT position entered,32783.2,0,,,,,,35260.89237499998,1451.0283669840474
2021-01-21T20:00:00.000Z,BUY SHORT position closed-2,32886.18,-4.558032810464563,-0.3141243075721809,1.4510283669840474,false,false,true,,1445.0193058065988
2021-01-22T05:45:00.000Z,SELL SHORT position entered,32247.6,0,,,,,,34105.506437499964,1445.0193058065988
2021-01-22T07:30:00.000Z,BUY SHORT position closed-2,30601.09,73.7803351940492,5.105837333631025,1.4450193058065988,true,false,false,,1517.3546216948414
2021-01-22T08:00:00.000Z,SELL SHORT position entered,30623.39,0,,,,,,33879.66856249995,1517.3546216948414
2021-01-22T10:45:00.000Z,BUY SHORT position closed-2,29523.24,54.51119837018621,3.59251539427868,1.5173546216948415,false,false,true,,1570.3484654433328
2021-01-22T13:45:00.000Z,SELL SHORT position entered,31115.55,0,,,,,,33213.756687499976,1570.3484654433328
2021-01-22T15:00:00.000Z,BUY SHORT position closed-2,31701.05,-29.54918124593881,-1.8816958080445307,1.5703484654433328,true,false,false,,1539.2289357319505
2021-01-22T16:00:00.000Z,SELL SHORT position entered,31670.97,0,,,,,,33025.84331249998,1539.2289357319505
2021-01-22T17:45:00.000Z,BUY SHORT position closed-2,30949.99,35.04007859828799,2.2764695871329472,1.5392289357319506,false,false,true,,1572.7297853945065
2021-01-22T21:00:00.000Z,SELL SHORT position entered,31699.99,0,,,,,,32599.968062499993,1572.7297853945065
2021-01-22T22:45:00.000Z,BUY SHORT position closed-2,32247.01,-27.139271880101475,-1.7256156863140866,1.5727297853945066,true,false,false,,1544.0177837290105
2021-01-22T23:45:00.000Z,BUY LONG position entered,32499.94,0,,,,,,32394.787999999993,1544.0177837290105
2021-01-23T00:00:00.000Z,SELL LONG position closed-2,32296.25,-9.676971168800932,-0.626739618596215,1.5440177837290106,false,true,false,,1532.7967947764805
2021-01-23T04:15:00.000Z,BUY LONG position entered,33292.51,0,,,,,,32103.135374999973,1532.7967947764805
2021-01-23T06:00:00.000Z,SELL LONG position closed-2,33629.55,15.517419134558082,1.0123598370924898,1.5327967947764805,false,false,true,,1546.7814171162622
2021-01-23T10:45:00.000Z,BUY LONG position entered,32566.28,0,,,,,,31906.93324999998,1546.7814171162622
2021-01-23T16:15:00.000Z,SELL LONG position closed-2,32845.92,13.281896350531612,0.8586795912827606,1.5467814171162622,false,false,true,,1558.5165320496776
2021-01-23T21:00:00.000Z,SELL SHORT position entered,31816.96,0,,,,,,32043.58649999997,1558.5165320496776
2021-01-23T22:30:00.000Z,BUY SHORT position closed-2,31763.18,2.634350330566775,0.1690293478698117,1.5585165320496777,false,false,true,,1559.5923658481947
2021-01-24T03:45:00.000Z,SELL SHORT position entered,31949.66,0,,,,,,32227.092375000007,1559.5923658481947
2021-01-24T04:30:00.000Z,BUY SHORT position closed-2,32334,-18.761192760426727,-1.2029548984245846,1.5595923658481947,false,true,false,,1539.27158072192
2021-01-24T05:45:00.000Z,SELL SHORT position entered,32235.03,0,,,,,,32299.628875000017,1539.27158072192
2021-01-24T07:00:00.000Z,BUY SHORT position closed-2,32288.99,-2.576671853438916,-0.16739553212763497,1.53927158072192,false,false,true,,1535.1556372877592
2021-01-24T13:30:00.000Z,BUY LONG position entered,32450,0,,,,,,32435.22862500003,1535.1556372877592
2021-01-24T13:45:00.000Z,SELL LONG position closed-2,32402.5,-2.247146156276381,-0.14637904468412943,1.5351556372877593,false,true,false,,1531.373335494195
2021-01-24T14:30:00.000Z,BUY LONG position entered,32879.99,0,,,,,,32461.016187500034,1531.373335494195
2021-01-24T15:30:00.000Z,SELL LONG position closed-2,32700.54,-8.35781717252435,-0.5457726720719718,1.5313733354941952,false,false,true,,1521.4841449861765
2021-01-24T20:00:00.000Z,BUY LONG position entered,32642.34,0,,,,,,32505.118125000037,1521.4841449861765
2021-01-24T21:30:00.000Z,SELL LONG position closed-2,32629.16,-0.614329764070782,-0.04037700728563054,1.5214841449861765,false,false,true,,1519.3483310771196
2021-01-24T22:30:00.000Z,SELL SHORT position entered,32381,0,,,,,,32451.56943750004,1519.3483310771196
2021-01-25T00:30:00.000Z,BUY SHORT position closed-2,32158.32,10.448364360713178,0.6876872239893773,1.5193483310771196,false,false,true,,1528.2773471067558
2021-01-25T04:45:00.000Z,SELL SHORT position entered,31175.94,0,,,,,,32315.11775000004,1528.2773471067558
2021-01-25T05:45:00.000Z,BUY SHORT position closed-2,31433.14,-12.608214336948901,-0.8249951725593542,1.528277347106756,false,false,true,,1514.1408554227
2021-01-25T13:15:00.000Z,BUY LONG position entered,33600,0,,,,,,32236.617812500026,1514.1408554227
2021-01-25T14:15:00.000Z,SELL LONG position closed-2,33415.01,-8.336336810852448,-0.5505654761904702,1.5141408554227,false,false,true,,1504.290377756425
2021-01-25T20:00:00.000Z,BUY LONG position entered,33090.45,0,,,,,,32463.286375000014,1504.290377756425
2021-01-25T22:45:00.000Z,SELL LONG position closed-2,34606.81,68.93365781410448,4.582470168885587,1.504290377756425,true,false,false,,1571.719745192773
2021-01-25T23:00:00.000Z,BUY LONG position entered,34525.93,0,,,,,,32573.311999999987,1571.719745192773
2021-01-25T23:45:00.000Z,SELL LONG position closed-2,34628.28,4.659266699564009,0.2964438611791153,1.571719745192773,false,false,true,,1574.8072921471442
2021-01-26T03:30:00.000Z,BUY LONG position entered,33943.78,0,,,,,,32820.37687499999,1574.8072921471442
2021-01-26T05:30:00.000Z,SELL LONG position closed-2,33185.02,-35.20234873633904,-2.235343264657036,1.574807292147144,true,false,false,,1538.030136118658
2021-01-26T06:45:00.000Z,SELL SHORT position entered,32692.19,0,,,,,,32907.11493749999,1538.030136118658
2021-01-26T08:00:00.000Z,BUY SHORT position closed-2,32500,9.041731736559798,0.5878774104763208,1.5380301361186581,false,false,true,,1545.5338377190992
2021-01-26T11:30:00.000Z,SELL SHORT position entered,32586.12,0,,,,,,32878.37374999998,1545.5338377190992
2021-01-26T14:00:00.000Z,BUY SHORT position closed-2,31919.73,31.60634939408649,2.0450118025711546,1.5455338377190992,false,false,true,,1575.5946532754665
2021-01-26T18:45:00.000Z,SELL SHORT position entered,31608.01,0,,,,,,32793.253437499996,1575.5946532754665
2021-01-26T19:15:00.000Z,BUY SHORT position closed-2,31813.46,-10.241262310263942,-0.6499934668459063,1.5755946532754666,false,false,true,,1563.777796311927
2021-01-26T20:30:00.000Z,SELL SHORT position entered,32148.39,0,,,,,,32804.985124999985,1563.777796311927
2021-01-26T22:45:00.000Z,BUY SHORT position closed-2,31438.94,34.50941579324805,2.2067979142967995,1.563777796311927,false,false,true,,1596.723434308863
2021-01-27T04:30:00.000Z,SELL SHORT position entered,32245.83,0,,,,,,32730.22237499999,1596.723434308863
2021-01-27T07:45:00.000Z,BUY SHORT position closed-2,32225.49,1.0071799874229475,0.06307792356407059,1.596723434308863,false,false,true,,1596.133890861977
2021-01-27T08:30:00.000Z,BUY LONG position entered,32642.27,0,,,,,,32615.433874999977,1596.133890861977
2021-01-27T09:00:00.000Z,SELL LONG position closed-2,32566.54,-3.7030273799884883,-0.2319997965827731,1.596133890861977,false,true,false,,1590.8347295911267
2021-01-27T09:15:00.000Z,SELL SHORT position entered,32474.14,0,,,,,,32601.971624999984,1590.8347295911267
2021-01-27T10:15:00.000Z,BUY SHORT position closed-2,32357.28,5.724707305567446,0.35985556507424243,1.5908347295911267,false,false,true,,1594.968602167103
2021-01-27T18:45:00.000Z,SELL SHORT position entered,30966.26,0,,,,,,32117.585187500023,1594.968602167103
2021-01-27T19:15:00.000Z,BUY SHORT position closed-2,31197.9,-11.931002549419679,-0.7480399634957631,1.594968602167103,false,false,true,,1581.442631015516
2021-01-28T00:15:00.000Z,SELL SHORT position entered,29585.22,0,,,,,,31777.545312500013,1581.442631015516
2021-01-28T00:45:00.000Z,BUY SHORT position closed-2,29805.02,-11.749146712351953,-0.7429385348494932,1.581442631015516,false,false,true,,1568.1120416721487
2021-01-28T06:45:00.000Z,SELL SHORT position entered,31211.5,0,,,,,,31505.639312499996,1568.1120416721487
2021-01-28T09:45:00.000Z,BUY SHORT position closed-2,30201.78,50.72983005357653,3.235089630424687,1.5681120416721488,false,false,true,,1617.2737596840532
