DATE,ACTION,PRICE,PROFIT,PROFIT_PERCENT,FEE,STOP_TAKE_CHECK,CHANGED_WAVE,BB_CHECK,SMA160,TOTAL_BALANCE
2021-01-04T17:00:00.000Z,SELL SHORT position entered,32090.02,0,,,,,,33185.92712500002,1000
2021-01-04T19:00:00.000Z,BUY SHORT position closed-2,31153.64,29.179788607174476,2.9179788607174477,1,false,false,true,,1028.1797886071745
2021-01-04T19:15:00.000Z,SELL SHORT position entered,31179.96,0,,,,,,33151.37587500003,1028.1797886071745
2021-01-04T19:45:00.000Z,BUY SHORT position closed-2,29111.87,68.19663460186003,6.632753858568131,1.0281797886071744,false,false,true,,1095.3482434204273
2021-01-04T20:00:00.000Z,SELL SHORT position entered,29774.67,0,,,,,,33091.17775000003,1095.3482434204273
2021-01-04T20:30:00.000Z,BUY SHORT position closed-2,29957.86,-6.73917946738589,-0.615254509957633,1.0953482434204274,false,false,true,,1087.513715709621
2021-01-05T01:00:00.000Z,SELL SHORT position entered,31847.07,0,,,,,,32960.710875000026,1087.513715709621
2021-01-05T02:00:00.000Z,BUY SHORT position closed-2,31201.71,22.03775265889018,2.0264344569217845,1.087513715709621,false,false,true,,1108.4639546528015
2021-01-05T05:45:00.000Z,SELL SHORT position entered,31417.82,0,,,,,,32812.161437500006,1108.4639546528015
2021-01-05T07:15:00.000Z,BUY SHORT position closed-2,31048.19,13.041055412447971,1.1764979237897506,1.1084639546528015,false,false,true,,1120.3965461105965
2021-01-05T10:00:00.000Z,BUY LONG position entered,32859.76,0,,,,,,32556.372187500016,1120.3965461105965
2021-01-05T10:15:00.000Z,SELL LONG position closed-2,32500,-12.266488295372532,-1.0948345331797984,1.1203965461105965,false,true,false,,1107.0096612691134
2021-01-05T11:00:00.000Z,BUY LONG position entered,32578.45,0,,,,,,32514.359187500006,1107.0096612691134
2021-01-05T11:30:00.000Z,SELL LONG position closed-2,32733.66,5.274006882634935,0.47641922804798603,1.1070096612691134,false,false,true,,1111.1766584904792
2021-01-05T13:15:00.000Z,SELL SHORT position entered,31218.96,0,,,,,,32410.846250000002,1111.1766584904792
2021-01-05T13:45:00.000Z,BUY SHORT position closed-2,31289.92,-2.52567976916859,-0.22729777032930992,1.1111766584904792,false,false,true,,1107.5398020628202
2021-01-05T14:00:00.000Z,SELL SHORT position entered,31430,0,,,,,,32350.677125000006,1107.5398020628202
2021-01-05T15:30:00.000Z,BUY SHORT position closed-2,30050.01,48.62850306868192,4.390677696468346,1.1075398020628202,false,false,true,,1155.0607653294392
2021-01-05T15:45:00.000Z,SELL SHORT position entered,30565.6,0,,,,,,32200.651999999995,1155.0607653294392
2021-01-05T18:45:00.000Z,BUY SHORT position closed-2,31498,-35.23499154582834,-3.050488130447305,1.1550607653294391,true,false,false,,1118.6707130182813
